event_id,canonical_target,clean_outlet,passage_mentions,dominant_sentiment,dominant_framing,%_Negative,%_Positive,%_Neutral
EVT_00920,Supriya Sule,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_00920,Wangchuk,hindustan_times,4,Neutral/Mixed,Protest,25.0,25.0,50.0
EVT_00920,protest organizers,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_00922,Court,hindustan_times,2,Negative,Law & Order,50.0,0.0,50.0
EVT_00922,Court,india_today,2,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00922,India's Hydrogen Train,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00922,Indian Railway,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00922,Indian Railways,india_today,5,Positive,Development,0.0,80.0,20.0
EVT_00922,Judges,india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00922,Judgment,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00922,Law & Order,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_00922,PM Narendra Modi and the Bharatiya Janata Party (BJP),hindustan_times,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_00922,Railway Authorities,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00922,Railways,hindustan_times,2,Negative,Law & Order,50.0,50.0,0.0
EVT_00922,Railways,india_today,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00922,Railways (as governed by constitutional principle),india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00922,SC (Supreme Court),hindustan_times,2,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00922,Sanjay Karol and N Kotiswar Singh,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00922,Supreme Court,hindustan_times,2,Positive,Law & Order,0.0,50.0,50.0
EVT_00922,Supreme Court,india_today,3,Positive,Policy,0.0,66.7,33.3
EVT_00923,AAP (Aam Aadmi Party),theprint,1,Negative,Protest,100.0,0.0,0.0
EVT_00923,AAP (Aam Aadmi Party) Government,theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00923,AAP (Arvind Kejriwal's party),theprint,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00923,ATF (assuming ATF is a relevant agency in this context),the_times_of_india,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00923,Aam Aadmi Party (AAP),theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00923,District Revenue Department,theprint,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00923,"Finance Commissioner, Village Development and Panchayat",theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00923,Gujarat ATS,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00923,Gujarat ATS (State Security Force),the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00923,Gujarat Anti-Terrorism Squad,the_times_of_india,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00923,Indian authorities,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00923,Jaish-e-Mohammed,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00923,Judicial Magistrate R M Bhatia,the_times_of_india,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00923,Kataruchak (minister),theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00923,Kuldeep Singh,theprint,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00923,Kuldeep Singh (retired assistant development commissioner),theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00923,Mining Activities,theprint,1,Negative,Violation of Orders / Enforcement Failure,100.0,0.0,0.0
EVT_00923,Officials,the_times_of_india,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00923,Politician,theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00923,Politician/Party,the_times_of_india,2,Negative,Corruption,100.0,0.0,0.0
EVT_00923,Prosecutor,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00923,Public Prosecutor PR Dantani,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_00923,Singh,theprint,2,Negative,Development,50.0,50.0,0.0
EVT_00923,Vijay Kataruchak,theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00923,illegal mining practices,theprint,1,Negative,Corruption,100.0,0.0,0.0
EVT_00923,police,the_times_of_india,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00923,police or law enforcement,the_times_of_india,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00933,Department of Homeland Security,the_times_of_india,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00933,India,hindustan_times,3,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00933,India (New Delhi),hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_00933,India's Ministry of External Affairs,the_times_of_india,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00933,MEA spokesperson,the_times_of_india,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00933,Rezaul H Laskar,hindustan_times,1,Neutral/Mixed,Media Role,0.0,0.0,100.0
EVT_00933,Russia,hindustan_times,1,Negative,Energy Supply & Security,100.0,0.0,0.0
EVT_00933,Trump Administration,hindustan_times,1,Negative,Policy,100.0,0.0,0.0
EVT_00933,US,hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00933,US (in reference context of handling traveler and student issues),hindustan_times,1,Neutral/Mixed,Policy Implementation,0.0,0.0,100.0
EVT_00933,US Department of Homeland Security,hindustan_times,3,Negative,Policy,66.7,0.0,33.3
EVT_00933,US Government,hindustan_times,3,Negative,Law & Order,100.0,0.0,0.0
EVT_00933,US Government,the_times_of_india,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00933,US Senate,hindustan_times,1,Negative,"Election Strategy, Policy",100.0,0.0,0.0
EVT_00933,US Senators,hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00933,Unknown,hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00941,Awami League,india_today,1,Negative,Prohibition/Evasion of Rights,100.0,0.0,0.0
EVT_00941,Bangladesh,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00941,Bangladesh,india_today,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00941,Bangladesh Nationalist Party,india_today,1,Positive,Development,0.0,100.0,0.0
EVT_00941,Bilateral Relations between India and Bangladesh,india_today,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00941,Dhaka,india_today,1,Neutral/Mixed,Geography/Location,0.0,0.0,100.0
EVT_00941,External Affairs Ministry spokesperson Randhir Jaiswal,india_today,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00941,External affairs ministry spokesperson Randhir Jaiswal,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00941,Hasina,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_00941,Hasina,india_today,4,Negative,Protest,75.0,0.0,25.0
EVT_00941,Hasina (Bangladesh Prime Minister),hindustan_times,1,Negative,Policy,100.0,0.0,0.0
EVT_00941,"Hasina (presumably referring to Sheikh Hasina Wazed, leader of the Awami League)",hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_00941,"Hasina (presumably referring to Sheikh Hasina, leader of Bangladesh)",india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00941,India,india_today,2,Positive,Development,0.0,50.0,50.0
EVT_00941,India and Bangladesh,india_today,1,Negative,Strained Ties,100.0,0.0,0.0
EVT_00941,Jaiswal,india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00941,Judicial System,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_00941,Kazi Nasim Rupak (Awami League),india_today,1,Negative,Law & Order,100.0,0.0,0.0
EVT_00941,Muhammad Yunus,india_today,1,Negative,Policy,100.0,0.0,0.0
EVT_00941,Muhammad Yunus and Tarique Rahman,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_00941,Rezaul H Laskar,hindustan_times,1,Neutral/Mixed,Expertise and Background Information,0.0,0.0,100.0
EVT_00941,Sheikh Hasina,hindustan_times,2,Negative,Extradition Request,50.0,0.0,50.0
EVT_00941,Sheikh Hasina,india_today,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00941,Tarique Rahman,india_today,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00962,BJP,indian_express,2,Positive,Election Strategy,0.0,100.0,0.0
EVT_00962,BJP,theprint,3,Positive,Election Strategy,0.0,66.7,33.3
EVT_00962,BJP (Bharatiya Janata Party),theprint,3,Positive,Election Strategy,33.3,66.7,0.0
EVT_00962,BJP (Indian National Congress),indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00962,BJP (Indian political party),theprint,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_00962,BJP leadership,indian_express,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00962,BJP's central leadership,theprint,1,Positive,Policy,0.0,100.0,0.0
EVT_00962,BJP's top leadership,indian_express,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_00962,Congress,theprint,1,Neutral/Mixed,Delimitation,0.0,0.0,100.0
EVT_00962,Delimitation Bill,indian_express,1,Positive,Policy,0.0,100.0,0.0
EVT_00962,Jayant Patil,hindustan_times,2,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00962,NCP,theprint,1,Neutral/Mixed,Internal Strife and Leadership Transition,0.0,0.0,100.0
EVT_00962,NCP (AP) leadership,theprint,1,Negative,"Leadership Strife, Political Conflict",100.0,0.0,0.0
EVT_00962,NCP (National Congress Party),indian_express,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00962,NCP (Nationalist Congress Party),theprint,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_00962,NCP (Nayi Chhatra Party),theprint,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00962,NCP (SP),hindustan_times,2,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00962,NCP (SP) leaders,hindustan_times,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00962,NCP (SP) national working president Supriya Sule,hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_00962,NCP factions,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_00962,NCP-SP,indian_express,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_00962,"NDA, BJP, NCP",indian_express,2,Positive,Development,0.0,50.0,50.0
EVT_00962,Narendra Modi government,indian_express,1,Positive,Law & Order,0.0,100.0,0.0
EVT_00962,Opposition party,indian_express,1,Negative,Political Maneuvering,100.0,0.0,0.0
EVT_00962,Parth Pawar,theprint,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_00962,Shailesh Gaikwad,hindustan_times,1,Neutral/Mixed,Coverage/Information Provision,0.0,0.0,100.0
EVT_00962,Sharad Pawar,theprint,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_00962,Shinde,hindustan_times,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00962,Sunetra Pawar,indian_express,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_00962,Sunetra Pawar (NCP leader),hindustan_times,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00962,"Sunetra Pawar, Maharashtra Deputy Chief Minister",indian_express,1,Neutral/Mixed,Struggle for Power,0.0,0.0,100.0
EVT_00962,Sunetra Sule,theprint,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_00962,"Sunil Tatkare, Praful Patel, and Chhagan Bhujal",indian_express,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01066,AAP,india_today,1,Positive,Protest,0.0,100.0,0.0
EVT_01066,Anna Hazare,hindustan_times,2,Positive,Development,0.0,100.0,0.0
EVT_01066,Anna Hazare,india_today,3,Positive,Dialogue and Engagement,0.0,100.0,0.0
EVT_01066,CPI(ML),india_today,1,Negative,"Election Strategy, Protest, Law & Order",100.0,0.0,0.0
EVT_01066,Centre,india_today,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01066,Cockroach Janata Party (CJP),hindustan_times,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01066,Cockroach Janta Party (CJP),india_today,1,Positive,Protest,0.0,100.0,0.0
EVT_01066,Communist Party of India (Marxist),india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01066,Communist Party of India general secretary D Raja,india_today,1,Negative,Protest and Law & Order,100.0,0.0,0.0
EVT_01066,Delhi Police,india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01066,HT News Desk,hindustan_times,3,Neutral/Mixed,Coverage of Major Breaking News Events,0.0,33.3,66.7
EVT_01066,Hazare,hindustan_times,2,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01066,Hazare,india_today,3,Neutral/Mixed,Development,33.3,33.3,33.3
EVT_01066,Hindustan Times,hindustan_times,1,Neutral/Mixed,Media Coverage,0.0,0.0,100.0
EVT_01066,"Left parties, the Congress, the Aam Aadai Party",india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01066,Lokpal Act,hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01066,NCP (SP),india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01066,Newsdesk,hindustan_times,1,Neutral/Mixed,Accuracy & Relevance,0.0,0.0,100.0
EVT_01066,Police,india_today,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01066,Pradhan's Government/NTA/NEP 2020,india_today,1,Negative,"Policy, Protest, Law & Order",100.0,0.0,0.0
EVT_01066,Protest,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01066,Protesters,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01066,Protests,india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01066,Rahul Gandhi,india_today,1,Negative,Violence,100.0,0.0,0.0
EVT_01066,Sonam Wangchuk,hindustan_times,5,Negative,Protest,60.0,20.0,20.0
EVT_01066,Sonam Wangchuk,india_today,2,Negative,Protest,100.0,0.0,0.0
EVT_01066,The Communist Party of India (Marxist-Leninist) Liberation,india_today,1,Negative,Corruption,100.0,0.0,0.0
EVT_01066,Udit Nayar,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01066,Union Education Minister Dharmendra Pradhan,hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01066,Union Government,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_01066,Wangchuk,hindustan_times,2,Negative,Protest,100.0,0.0,0.0
EVT_01066,Wangchuk,india_today,4,Negative,Protest,75.0,0.0,25.0
EVT_01066,government,india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01066,police personnel,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01070,Aam Aadmi Party (AAP) and Bharatiya Janata Party (BJP),india_today,1,Neutral/Mixed,Coalition Building/Political Strategy,0.0,0.0,100.0
EVT_01070,Abhishek,hindustan_times,2,Negative,Election Strategy,100.0,0.0,0.0
EVT_01070,Abhishek (TMC politician),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01070,Abhishek Banerjee,hindustan_times,5,Negative,Leadership Style,100.0,0.0,0.0
EVT_01070,Abhishek Banerjee,india_today,2,Negative,Election Strategy,100.0,0.0,0.0
EVT_01070,BJP (Bharatiya Janata Party),hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01070,Congress,india_today,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01070,DMK (Dravida Munnetra Kazhagam),india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01070,Dravida Munnetra Kazhagam (DMK),india_today,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01070,Kakoli Ghosh Dastidar and NCPI,india_today,1,Positive,Development,0.0,100.0,0.0
EVT_01070,Leaders who switch sides,hindustan_times,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01070,Lok Sabha Speaker,india_today,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01070,Lok Sabha Speaker Om Birla,india_today,1,Neutral/Mixed,Political Mergers and Deals,0.0,0.0,100.0
EVT_01070,Mamata Banerjee,hindustan_times,5,Negative,Corruption,60.0,0.0,40.0
EVT_01070,Mamata Banerjee,india_today,2,Negative,Leadership Challenge and Dissent,100.0,0.0,0.0
EVT_01070,NDA (National Democratic Alliance),india_today,2,Positive,Election Strategy,0.0,50.0,50.0
EVT_01070,National Democratic Alliance (NDA),india_today,1,Positive,Political Progress/Coalition Growth,0.0,100.0,0.0
EVT_01070,Politician (likely referring to the politician who made the statement),hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01070,Politician or Party,hindustan_times,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01070,Shiv Sena (UBT),india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01070,Speaker Om Birla,india_today,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01070,TMC (Political Party),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01070,TMC (Tamrapratap Chautala Party),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01070,TMC's Abhishek Banerjee,hindustan_times,1,Negative,Resignation Threat,100.0,0.0,0.0
EVT_01070,The Centre,india_today,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01070,The Centre (likely),india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01070,Trinamool Congress (TMC),hindustan_times,1,Negative,Political Affiliation,100.0,0.0,0.0
EVT_01070,Vijay-led Tamilaga Vettri Kazhagam (TVK),india_today,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01070,politician or party (not specified in text),hindustan_times,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01074,Abhijeet Dipke,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01074,Abhijeet Dipke,theprint,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01074,Activist Sonam Wangchuk,theprint,1,Negative,Protest,100.0,0.0,0.0
EVT_01074,CJP Representative,hindustan_times,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_01074,CJP’s Dipke,theprint,2,Positive,Law & Order,0.0,100.0,0.0
EVT_01074,Cockroach Janata Party,theprint,1,Positive,"Development, Policy",0.0,100.0,0.0
EVT_01074,Congress,theprint,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01074,Delhi High Court,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01074,Delhi Police,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01074,Delhi Police,theprint,3,Negative,Violence,66.7,0.0,33.3
EVT_01074,Dharmendra Pradhan (Union Education Minister),hindustan_times,1,Negative,Policy & Corruption,100.0,0.0,0.0
EVT_01074,Dipke,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01074,Dipke,theprint,2,Negative,Protest,100.0,0.0,0.0
EVT_01074,Dipke (CJP leader),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01074,Hon'ble High Court,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01074,PM Modi,theprint,1,Negative,Violence,100.0,0.0,0.0
EVT_01074,Police,theprint,2,Negative,Law & Order,50.0,50.0,0.0
EVT_01074,Protest,hindustan_times,1,Positive,Agitation,0.0,100.0,0.0
EVT_01074,Protesters,theprint,4,Negative,Violence,100.0,0.0,0.0
EVT_01074,Protesters or Protest Organization,theprint,1,Neutral/Mixed,Violence,0.0,0.0,0.0
EVT_01074,Protestors,hindustan_times,2,Negative,Violence,100.0,0.0,0.0
EVT_01074,RML Hospital,the_times_of_india,1,Positive,Law & Order,0.0,100.0,0.0
EVT_01074,Sachin Sharma (police officer),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01074,Safdarjung Hospital,hindustan_times,1,Neutral/Mixed,Healthcare,0.0,0.0,100.0
EVT_01074,Sonam,theprint,1,Negative,Violence,100.0,0.0,0.0
EVT_01074,Sonam Wangchuk,hindustan_times,3,Negative,Development,66.7,0.0,33.3
EVT_01074,Union health ministry,the_times_of_india,2,Negative,Healthcare Provision,50.0,50.0,0.0
EVT_01074,Wangchuk,hindustan_times,3,Neutral/Mixed,Healthcare Access,33.3,0.0,66.7
EVT_01074,Wangchuk,the_times_of_india,3,Negative,Health & Wellness,66.7,0.0,33.3
EVT_01074,Wangchuk,theprint,2,Negative,Protest,100.0,0.0,0.0
EVT_01074,Wangchuk (likely referring to Wangchuk66),hindustan_times,1,Negative,"Healthcare, Consent Issues",100.0,0.0,0.0
EVT_01074,Wangchuk (presumably referring to the protester),the_times_of_india,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_01074,police,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01082,Aaditya Thackeray (Shiv Sena (UBT)),indian_express,1,Negative,Protest and Democracy,100.0,0.0,0.0
EVT_01082,Aam Aadmi Party (AAP),hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01082,Abhijeet Dipke,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,Akhilesh Yadav,indian_express,1,Negative,Corruption,100.0,0.0,0.0
EVT_01082,Akhilesh Yadav (Samajwadi Party chief),hindustan_times,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01082,Akhilesh Yadav (Samajwadi Party),indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,Amit Shah-led Ministry of Home Affairs,indian_express,1,Negative,Violence,100.0,0.0,0.0
EVT_01082,Anna Hazare,hindustan_times,2,Positive,Dialogue,0.0,50.0,50.0
EVT_01082,BJP,hindustan_times,1,Positive,Health and Medical Care,0.0,100.0,0.0
EVT_01082,BJP,indian_express,6,Negative,Violence,100.0,0.0,0.0
EVT_01082,BJP (Bharatiya Janata Party),hindustan_times,1,Positive,Election Strategy or Law & Order,0.0,100.0,0.0
EVT_01082,BJP (Bharatiya Janata Party),indian_express,4,Negative,Protest,100.0,0.0,0.0
EVT_01082,Centre,hindustan_times,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01082,Centre,indian_express,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01082,Climate Activist Sonam Wangchuk,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,Cockroach Janta Party (CJP),indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,Congress,hindustan_times,1,Positive,Support and Collaboration,0.0,100.0,0.0
EVT_01082,Delhi Police,hindustan_times,2,Negative,Protest,100.0,0.0,0.0
EVT_01082,Government,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01082,Harsh Malhotra (BJP),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,Kejriwal,hindustan_times,1,Positive,Appointment and Support,0.0,100.0,0.0
EVT_01082,Mallikarjug Kharge,hindustan_times,1,Negative,"Violence, Law & Order",100.0,0.0,0.0
EVT_01082,Malviya,indian_express,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01082,Mamata Banerjee,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01082,Modi government,hindustan_times,2,Negative,Protest,100.0,0.0,0.0
EVT_01082,NDA (National Democratic Alliance) government,indian_express,2,Negative,Law & Order,100.0,0.0,0.0
EVT_01082,Opposition,indian_express,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,Opposition Leaders,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,PM Modi,indian_express,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01082,Pawan Khera (Congress leader),hindustan_times,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01082,Pawan Khera (Congress),hindustan_times,1,Neutral/Mixed,Political Engagement,0.0,0.0,100.0
EVT_01082,"Police Chief (implied, newly appointed)",hindustan_times,1,Neutral/Mixed,Policy and Leadership,0.0,0.0,0.0
EVT_01082,Rahul Gandhi,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,Rahul Gandhi,indian_express,1,Positive,Protest,0.0,100.0,0.0
EVT_01082,Rahul Gandhi and other opposition leaders,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,Sonam Wangchuk,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,Sonam Wangchuk,indian_express,2,Negative,Democracy,100.0,0.0,0.0
EVT_01082,The Modi Government,indian_express,1,Negative,Protest and Education Reform,100.0,0.0,0.0
EVT_01082,The political party,hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01082,This government,indian_express,1,Negative,"Violence, Law & Order",100.0,0.0,0.0
EVT_01082,This party,indian_express,1,Negative,"Election Strategy, Corruption",100.0,0.0,0.0
EVT_01082,Trinamool Congress (TMC),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,UPA government (Indian National Congress-led United Progressive Alliance),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01082,Union Education Minister Dharmendra Pradhan,indian_express,1,Negative,Corruption,100.0,0.0,0.0
EVT_01082,Union Government,indian_express,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01082,Wangchuk,indian_express,2,Negative,Healthcare & Human Rights Violation,100.0,0.0,0.0
EVT_01082,the Constitution,indian_express,1,Negative,"Violence, Law & Order",100.0,0.0,0.0
EVT_01082,the government,indian_express,1,Negative,"Violence, Law & Order",100.0,0.0,0.0
EVT_01124,AAP,indian_express,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01124,Abhishek Banerjee (TMC),indian_express,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01124,Amit Shah (Union Home Minister),indian_express,1,Positive,Development,0.0,100.0,0.0
EVT_01124,Amit Shah (Union home minister),hindustan_times,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01124,BJP,indian_express,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_01124,BJP,the_times_of_india,1,Negative,Policy,100.0,0.0,0.0
EVT_01124,BJP (Bharatiya Janata Party),indian_express,1,Positive,Policy Implementation,0.0,100.0,0.0
EVT_01124,BJP-led NDA,the_times_of_india,1,Positive,Policy,0.0,100.0,0.0
EVT_01124,Birla,indian_express,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01124,Birla,the_times_of_india,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01124,Congress,indian_express,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01124,DMK,indian_express,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01124,Dastidar (likely referring to someone within the Bharatiya Janata Party or BJP),hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01124,Defection,the_hindu,1,Neutral/Mixed,Politics,0.0,0.0,100.0
EVT_01124,Derek O'Brien (TMC’s Rajya Sabha floor leader),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01124,Government,the_hindu,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01124,Government Officials,the_times_of_india,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01124,IUML,indian_express,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01124,JMM,indian_express,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01124,Kiren Rijiju,hindustan_times,1,Positive,Election Strategy,0.0,100.0,0.0
