article_id,event_id,passage_id,entity_mention,canonical_target
3ec1b5fee2384b3a,EVT_04390,3ec1b5fee2384b3a_p012,BJP,BJP
3ec1b5fee2384b3a,EVT_04390,3ec1b5fee2384b3a_p012,Congress,Congress
3ec1b5fee2384b3a,EVT_04390,3ec1b5fee2384b3a_p012,EC,EC
3ec1b5fee2384b3a,EVT_04390,3ec1b5fee2384b3a_p012,JLKM,JLKM
428c1f957336ce96,EVT_04178,428c1f957336ce96_p016,Prime Minister Narendra Modi,PM Modi
43677144b2b50062,EVT_04390,43677144b2b50062_p014,Hemant Soren,Soren
6566544b366defff,EVT_04414,6566544b366defff_p002,Rahul Gandhi,Congress
6566544b366defff,EVT_04414,6566544b366defff_p003,Hemant Soren,Soren
6566544b366defff,EVT_04414,6566544b366defff_p003,Congress,Congress
6566544b366defff,EVT_04414,6566544b366defff_p003,JMM,JMM
6566544b366defff,EVT_04414,6566544b366defff_p004,Congress,Congress
6566544b366defff,EVT_04414,6566544b366defff_p004,JMM,JMM
6566544b366defff,EVT_04414,6566544b366defff_p007,Hemant Soren,Soren
6be06513b78a5847,EVT_04421,6be06513b78a5847_p002,BJP leader Nainar Nagendran,Nainar Nagendran
6be06513b78a5847,EVT_04421,6be06513b78a5847_p002,Chief Minister Vijay,Vijay
6be06513b78a5847,EVT_04421,6be06513b78a5847_p003,Tamil Nadu BJP president Nainar Nagendran,BJP
6be06513b78a5847,EVT_04421,6be06513b78a5847_p003,Vijay,Vijay
6be06513b78a5847,EVT_04421,6be06513b78a5847_p004,Nagendran,Nainar Nagendran
6be06513b78a5847,EVT_04421,6be06513b78a5847_p004,Vijay,Vijay
6be06513b78a5847,EVT_04421,6be06513b78a5847_p004,BJP,BJP
6be06513b78a5847,EVT_04421,6be06513b78a5847_p012,Tamil Nadu BJP,BJP
6be06513b78a5847,EVT_04421,6be06513b78a5847_p012,Nainar Nagendran,Nainar Nagendran
6be06513b78a5847,EVT_04421,6be06513b78a5847_p012,Vijay,Vijay
7411b76e0b2e6815,EVT_03766,7411b76e0b2e6815_p004,BJP,BJP
7411b76e0b2e6815,EVT_03766,7411b76e0b2e6815_p007,BJP,BJP
7411b76e0b2e6815,EVT_03766,7411b76e0b2e6815_p010,police,police
7411b76e0b2e6815,EVT_03766,7411b76e0b2e6815_p010,Saurav Das,Saurav Das
7411b76e0b2e6815,EVT_03766,7411b76e0b2e6815_p010,Puducherry,Puducherry
7411b76e0b2e6815,EVT_03766,7411b76e0b2e6815_p010,BJP,BJP
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p003,BJP Tamil Nadu president Nainar Nagenthran,Nagenthran
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p003,BJP,BJP
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p003,C Joseph Vijay,Vijay
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p003,Assembly,Assembly
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p005,mother,mother
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p008,TVK,TVK
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p008,ANNAMALAI,ANNAMALAI
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p008,BJP,BJP
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p008,LEADER,Vijay
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p009,BJP chief,BJP
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p009,Minister A Rajmohan,Rajmohan
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p009,former BJP state president K Annamalai,Annamalai
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p010,Vijay,Vijay
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p010,BJP,BJP
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p011,K Annamalai,ANNAMALAI
8aa76b2ea7bf237a,EVT_04421,8aa76b2ea7bf237a_p011,BJP,BJP
8de073a28c489b53,EVT_04443,8de073a28c489b53_p001,Prime Minister Narendra Modi,PM Modi
8de073a28c489b53,EVT_04443,8de073a28c489b53_p001,Red Fort,Red Fort
8de073a28c489b53,EVT_04443,8de073a28c489b53_p001,Gen Z,Gen Z
8de073a28c489b53,EVT_04443,8de073a28c489b53_p001,Narendra Modi,PM Modi
8de073a28c489b53,EVT_04443,8de073a28c489b53_p001,Prime Minister Narendra Modi,PM Modi
8de073a28c489b53,EVT_04443,8de073a28c489b53_p010,Mission Sudarshan Chakra,Mission Sudarshan Chakra
99ca7e6cb7cd78fb,EVT_01903,99ca7e6cb7cd78fb_p003,DMK leader Udhayanidhi Stalin,MK Stalin
99ca7e6cb7cd78fb,EVT_01903,99ca7e6cb7cd78fb_p009,DMK,MK Stalin
99ca7e6cb7cd78fb,EVT_01903,99ca7e6cb7cd78fb_p013,Tamil Nadu unit of the BJP,Tamil Nadu
99ca7e6cb7cd78fb,EVT_01903,99ca7e6cb7cd78fb_p014,MK Stalin,MK Stalin
99ca7e6cb7cd78fb,EVT_01903,99ca7e6cb7cd78fb_p014,Vijay,Vijay
99ca7e6cb7cd78fb,EVT_01903,99ca7e6cb7cd78fb_p016,the ruling party,Tamil Nadu
a120ad9ef3894eda,EVT_02734,a120ad9ef3894eda_p003,Handloom Day,Handloom Day
a120ad9ef3894eda,EVT_02734,a120ad9ef3894eda_p005,Prime Minister Narendra Modi,PM Modi
a120ad9ef3894eda,EVT_02734,a120ad9ef3894eda_p005,National Handloom Day,Handloom Day
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p001,BRS leaders,BRS
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p001,Congress govt,Congress
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p003,BRS,BRS
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p003,Congress,Congress
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p005,BRS leaders,BRS
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p005,Congress govt,Congress
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p007,Congress,Congress
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p007,BRS leaders,BRS
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p009,Congress,Congress
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p009,KCR,KCR
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p012,Telangana Congress president B Mahesh Kumar Goud,Congress
b1b640aa8b2f9d68,EVT_04365,b1b640aa8b2f9d68_p012,Harish Rao,BRS
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p003,Karnataka Minister Ramalinga Reddy,Ramalinga Reddy
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p003,Cauvery Water Management Authority,Cauvery Water Management Authority
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p003,Tamil Nadu,Tamil Nadu
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p004,Karnataka,Karnataka
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p004,Tamil Nadu,Tamil Nadu
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p004,Cauvery Water Management Authority,Cauvery Water Management Authority
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p006,Chief Minister D K Shivakumar,Shivakumar
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p006,Advocate General and advocates in Delhi,Advocate General
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p006,Tamil Nadu's petition,Tamil Nadu
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p006,Supreme Court,SC
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p007,State Water Resources Minister,Shivakumar
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p012,Reddy,Ramalinga Reddy
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p012,Karnataka,Karnataka
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p013,Advocate General,Advocate General
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p013,Cauvery Water Management Authority,Cauvery Water Management Authority
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p013,Karnataka,Karnataka
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p013,Ramalinga Reddy,Ramalinga Reddy
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p013,SC,SC
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p013,Shivakumar,Shivakumar
c10030645fb8db2e,EVT_03453,c10030645fb8db2e_p013,Tamil Nadu,Tamil Nadu
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p006,Aabad Ponda,NDA
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p006,Tejpal,Tejpal
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p006,Dr Neela Gokhale,Dr Neela Gokhale
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p006,Amit Jamsankar,Amit Jamsankar
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p006,Tushar Mehta,Tushar Mehta
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p007,Tejpal,Tejpal
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p007,Mehta,Mehta
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p008,Tejpal,Tejpal
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p008,NDA,NDA
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p009,Mehta,Mehta
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p009,Tejpal,Tejpal
ca09a51d29dfb9a3,EVT_02567,ca09a51d29dfb9a3_p009,NDA,NDA
d02b276ec8229601,EVT_04443,d02b276ec8229601_p002,Naxals,Naxals
d02b276ec8229601,EVT_04443,d02b276ec8229601_p002,BJP,BJP
d02b276ec8229601,EVT_04443,d02b276ec8229601_p003,BJP,BJP
d02b276ec8229601,EVT_04443,d02b276ec8229601_p003,CPI(ML),CPI
d02b276ec8229601,EVT_04443,d02b276ec8229601_p003,AISA,AISA
de466b66d2771069,EVT_03904,de466b66d2771069_p003,Rashtriya Swayamsevak Sangh,RSS
de466b66d2771069,EVT_03904,de466b66d2771069_p006,BSP's Mayawati,Mayawati
e58ca802e69e65b6,EVT_04136,e58ca802e69e65b6_p005,Iran,Iran
e58ca802e69e65b6,EVT_04136,e58ca802e69e65b6_p005,Pezeshkian,Pezeshkian
e58ca802e69e65b6,EVT_04136,e58ca802e69e65b6_p005,Iranian,Iran
e58ca802e69e65b6,EVT_04136,e58ca802e69e65b6_p005,India,India
e58ca802e69e65b6,EVT_04136,e58ca802e69e65b6_p005,Narendra Modi,PM Modi
e58ca802e69e65b6,EVT_04136,e58ca802e69e65b6_p005,Islamic Republic of Iran,Iran
ed1387865aa38c16,EVT_04205,ed1387865aa38c16_p005,FDA,FDA
ed1387865aa38c16,EVT_04205,ed1387865aa38c16_p005,PTI,PTI
ed1387865aa38c16,EVT_04205,ed1387865aa38c16_p005,Blinkit,Blinkit
ed1387865aa38c16,EVT_04205,ed1387865aa38c16_p005,Zepto,Zepto
ed1387865aa38c16,EVT_04205,ed1387865aa38c16_p005,Instamart,Instamart
ed1387865aa38c16,EVT_04205,ed1387865aa38c16_p005,Bhagwati Stores,Bhagwati Stores
ed1387865aa38c16,EVT_04205,ed1387865aa38c16_p005,Swinsta Ent Pvt Ltd,Swinsta Ent Pvt Ltd
ed1387865aa38c16,EVT_04205,ed1387865aa38c16_p007,FDA,FDA
ed1387865aa38c16,EVT_04205,ed1387865aa38c16_p007,Blinkit,Blinkit
ff6bc3630bd46d00,EVT_04083,ff6bc3630bd46d00_p001,Supreme Court,SC
ff6bc3630bd46d00,EVT_04083,ff6bc3630bd46d00_p001,Odisha,Odisha
ff6bc3630bd46d00,EVT_04083,ff6bc3630bd46d00_p001,Prashant Kumar Mishra,Prashant Kumar Mishra
ff6bc3630bd46d00,EVT_04083,ff6bc3630bd46d00_p001,N V Anjaria,N V Anjaria
ff6bc3630bd46d00,EVT_04083,ff6bc3630bd46d00_p001,tribal village of Odisha,tribal village of Odisha
ff6bc3630bd46d00,EVT_04083,ff6bc3630bd46d00_p001,Feb 1998,Feb 1998
ff6bc3630bd46d00,EVT_04083,ff6bc3630bd46d00_p003,Puni Naik,Puni Naik
0376eaf1273974e1,EVT_04404,0376eaf1273974e1_p002,BJP,BJP
0376eaf1273974e1,EVT_04404,0376eaf1273974e1_p011,Congress,Congress
0376eaf1273974e1,EVT_04404,0376eaf1273974e1_p013,Vande Mataram,Vande Mataram
0376eaf1273974e1,EVT_04404,0376eaf1273974e1_p013,Sonia Gandhi,Sonia Gandhi
0431d843394d17a9,EVT_04136,0431d843394d17a9_p005,India,India
0431d843394d17a9,EVT_04136,0431d843394d17a9_p005,Prime Minister Narendra Modi,PM Modi
0e451398d2ff56a7,EVT_03719,0e451398d2ff56a7_p003,Janata Dal (Secular),JD
0e451398d2ff56a7,EVT_03719,0e451398d2ff56a7_p003,CCB,CCB
0e451398d2ff56a7,EVT_03719,0e451398d2ff56a7_p003,India Today,India Today
0e451398d2ff56a7,EVT_03719,0e451398d2ff56a7_p003,Prajwal Revanna,Prajwal Revanna
0e451398d2ff56a7,EVT_03719,0e451398d2ff56a7_p003,Parappana Agrahara Central Prison,Parappana Agrahara Central Prison
0e451398d2ff56a7,EVT_03719,0e451398d2ff56a7_p003,Janata Dal,JD
0e451398d2ff56a7,EVT_03719,0e451398d2ff56a7_p003,Bengaluru,Bengaluru
0e451398d2ff56a7,EVT_03719,0e451398d2ff56a7_p003,Ex-JD(U) MP,JD
0e451398d2ff56a7,EVT_03719,0e451398d2ff56a7_p003,JDS MP,JD
0e451398d2ff56a7,EVT_03719,0e451398d2ff56a7_p014,2024 Lok Sabha elections,2024Lok SabhaElections
15fe5cd29cf96928,EVT_04152,15fe5cd29cf96928_p002,Trinamool Congress,TMC
15fe5cd29cf96928,EVT_04152,15fe5cd29cf96928_p003,TMC,TMC
1abea14984fa2ee1,EVT_04443,1abea14984fa2ee1_p001,Prime Minister Narendra Modi,PM Modi
1abea14984fa2ee1,EVT_04443,1abea14984fa2ee1_p006,RSS,RSS
1abea14984fa2ee1,EVT_04443,1abea14984fa2ee1_p006,Ratan Sharda,Ratan Sharda
1abea14984fa2ee1,EVT_04443,1abea14984fa2ee1_p006,BJP,BJP
1abea14984fa2ee1,EVT_04443,1abea14984fa2ee1_p010,CJP,CJP
1abea14984fa2ee1,EVT_04443,1abea14984fa2ee1_p010,Janta Party,Janta
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p004,Arvind Kejriwal,Arvind Kejriwal
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p004,Prime Minister Narendra Modi,PM Modi
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p004,E20,E20
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p008,Kejriwal,Arvind Kejriwal
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p008,Sisodia,Sisodia
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p008,Sanjay Singh,Sanjay Singh
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p009,Arvind Kejriwal,Arvind Kejriwal
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p009,Manish Sisodia,Manish Sisodia
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p009,Sanjay Singh,Sanjay Singh
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p020,Arvind Kejriwal,Arvind Kejriwal
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p020,Aam Aadmi Party,AAP
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p021,Arvind Kejriwal,Arvind Kejriwal
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p024,Delhi transporters,Delhi
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p026,Delhi Taxi and Tourist Transporters and Tour Operators Association,DTTOTA
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p027,Sanjay Samrat,Sanjay Samrat
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p029,Kejriwal,Arvind Kejriwal
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p030,AAP,AAP
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p030,Arvind Kejriwal,Arvind Kejriwal
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p030,Centre,EC
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p030,US,US
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p030,Indian,Delhi
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p030,Indian consumers,Delhi
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p033,Kejriwal PM residence protest,Arvind Kejriwal
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p033,Delhi BJP chief,BJP
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p034,BJP president Harsh Malhotra,BJP
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p034,AAP chief,Arvind Kejriwal
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p034,Congress,Congress
1f8b3133f9c30ec8,EVT_01517,1f8b3133f9c30ec8_p039,Kejriwal,Arvind Kejriwal
25fbfcc6f0ae112e,EVT_04571,25fbfcc6f0ae112e_p004,Vijay,Vijay
25fbfcc6f0ae112e,EVT_04571,25fbfcc6f0ae112e_p004,Tamilaga Vettri Kazhagam (TVK),TVK
2ab6b7c7fbc19783,EVT_03940,2ab6b7c7fbc19783_p008,BJP,BJP
2ab6b7c7fbc19783,EVT_03940,2ab6b7c7fbc19783_p008,Rahul,Rahul Gandhi
2ab6b7c7fbc19783,EVT_03940,2ab6b7c7fbc19783_p008,Modi,PM Modi
2ab6b7c7fbc19783,EVT_03940,2ab6b7c7fbc19783_p008,Congress,Congress
30bf8e796532534c,EVT_04404,30bf8e796532534c_p002,BJPâs Naihati MLA Sumitro Chatterjee,BJP
30bf8e796532534c,EVT_04404,30bf8e796532534c_p002,Congress,Congress
30bf8e796532534c,EVT_04404,30bf8e796532534c_p002,Sonia Gandhi,Sonia Gandhi
30bf8e796532534c,EVT_04404,30bf8e796532534c_p002,Sonia Gandhi,Sonia Gandhi
30bf8e796532534c,EVT_04404,30bf8e796532534c_p002,Congress,Congress
30bf8e796532534c,EVT_04404,30bf8e796532534c_p002,Mallikarjun Kharge,Mallikarjun Kharge
30bf8e796532534c,EVT_04404,30bf8e796532534c_p003,Sonia,Gandhi
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p007,Congress,Congress
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p017,Sonia,Gandhi
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p021,Sonia Gandhi,Gandhi
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p021,Congress,Congress
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p021,Adhikari,Adhikari
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p021,Vande Mataram,Vande Mataram
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p021,Kolkata,Kolkata
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p022,Congress,Congress
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p022,Adhikari,Adhikari
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p024,party,Congress
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p037,BJP,BJP
3b0b60ca74f5f995,EVT_04404,3b0b60ca74f5f995_p037,Congress Bhavan,Congress
4c8a9b246c2f92ec,EVT_04178,4c8a9b246c2f92ec_p004,Prime Minister Narendra Modi,PM Modi
4c8a9b246c2f92ec,EVT_04178,4c8a9b246c2f92ec_p004,Red Fort,Red Fort
4c8a9b246c2f92ec,EVT_04178,4c8a9b246c2f92ec_p004,I-Day,India Day
4c8a9b246c2f92ec,EVT_04178,4c8a9b246c2f92ec_p004,Deputy Commissioner of Police (North) Raja Banthia,Raja Banthia
4c8a9b246c2f92ec,EVT_04178,4c8a9b246c2f92ec_p004,India Day,India Day
54a31d728466f110,EVT_04304,54a31d728466f110_p001,Bharatiya Janata Party (BJP),BJP
54a31d728466f110,EVT_04304,54a31d728466f110_p001,Union Minister of State for Planning and MP Rao Inderjit Singh,Rao Inderjit Singh
54a31d728466f110,EVT_04304,54a31d728466f110_p007,Partition,Partition
54a31d728466f110,EVT_04304,54a31d728466f110_p012,Bharatiya Janata Party (BJP),BJP
54a31d728466f110,EVT_04304,54a31d728466f110_p012,Union Minister of State for Planning and MP Rao Inderjit Singh,Rao Inderjit Singh
5a9e66ce74f65775,EVT_04404,5a9e66ce74f65775_p001,Congress,Congress
5a9e66ce74f65775,EVT_04404,5a9e66ce74f65775_p001,BJP,BJP
5a9e66ce74f65775,EVT_04404,5a9e66ce74f65775_p001,Sonia Gandhi,Gandhi
5a9e66ce74f65775,EVT_04404,5a9e66ce74f65775_p001,Mallikarjun Kharge,Kharge
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p002,DMK,DMK
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p002,PMK,PMK
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p004,political parties in Tamil Nadu,TNA
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p010,TAMIL NADU PARTIES,Tamil Nadu
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p010,KARNATAKA,KARNATAKA
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p011,CM Vijay,Vijay
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p011,DMK,DMK
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p011,PMK,PMK
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p012,DMK president MK Stalin,MK Stalin
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p012,Karnataka Forest Department,Karnataka Forest Department
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p020,Animal Husbandry and Sericulture Minister Puttaranga Shetty,Puttaranga Shetty
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p020,local MLA Manjunath,Manjunath
5b5832876e939b0e,EVT_04571,5b5832876e939b0e_p026,Forest Minister Ramalinga Reddy,Ramalinga Reddy
5c4eea698f018d51,EVT_04210,5c4eea698f018d51_p006,NBCC,NBCC
669554057b4a4f44,EVT_00087,669554057b4a4f44_p001,Uniform Civil Code,Uniform Civil Code
669554057b4a4f44,EVT_00087,669554057b4a4f44_p001,"Muslim Personal Law (Shariat) Application Act, 1937",Shariat Act
669554057b4a4f44,EVT_00087,669554057b4a4f44_p011,Shariat Act,Shariat
669554057b4a4f44,EVT_00087,669554057b4a4f44_p011,Uniform Civil Code,Uniform Civil Code
67dabd96d73ee78b,EVT_03511,67dabd96d73ee78b_p005,China,China
67dabd96d73ee78b,EVT_03511,67dabd96d73ee78b_p005,India,India
67dabd96d73ee78b,EVT_03511,67dabd96d73ee78b_p005,Arunachal Pradesh,Arunachal Pradesh
67dabd96d73ee78b,EVT_03511,67dabd96d73ee78b_p005,MEA,MEA
67dabd96d73ee78b,EVT_03511,67dabd96d73ee78b_p005,Randhir Jaiswal,Randhir Jaiswal
67dabd96d73ee78b,EVT_03511,67dabd96d73ee78b_p005,Chinese foreign ministry,Chinese foreign ministry
67dabd96d73ee78b,EVT_03511,67dabd96d73ee78b_p006,Pema Khandu,Khandu
689d403b44d897eb,EVT_04004,689d403b44d897eb_p017,politicians,politicians
689d403b44d897eb,EVT_04004,689d403b44d897eb_p018,ruling or opposition camp,politics
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p001,Jharkhand Chief Minister Hemant Soren,Soren
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p001,Congress leader Rahul Gandhi,Gandhi
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p004,Congress,Congress
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p005,Hemant Soren,Soren
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p005,Rahul Gandhi,Gandhi
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p011,Congress,Congress
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p011,Gandhi,Gandhi
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p011,Soren,Soren
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p012,Hemant Soren,Soren
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p012,Rahul Gandhi,Gandhi
68ee28bdf46aea27,EVT_04094,68ee28bdf46aea27_p012,Congress,Congress
754edbf93f965867,EVT_04404,754edbf93f965867_p001,BJP,BJP
754edbf93f965867,EVT_04404,754edbf93f965867_p001,Sonia Gandhi,Sonia Gandhi
754edbf93f965867,EVT_04404,754edbf93f965867_p001,Congress,Congress
754edbf93f965867,EVT_04404,754edbf93f965867_p002,BJP,BJP
754edbf93f965867,EVT_04404,754edbf93f965867_p002,Sonia Gandhi,Sonia Gandhi
754edbf93f965867,EVT_04404,754edbf93f965867_p002,Congress,Congress
754edbf93f965867,EVT_04404,754edbf93f965867_p003,BJP,BJP
754edbf93f965867,EVT_04404,754edbf93f965867_p003,Congress,Congress
754edbf93f965867,EVT_04404,754edbf93f965867_p003,Sonia Gandhi,Sonia Gandhi
754edbf93f965867,EVT_04404,754edbf93f965867_p004,Sonia,Sonia Gandhi
754edbf93f965867,EVT_04404,754edbf93f965867_p004,Rahul,Rahul Gandhi
754edbf93f965867,EVT_04404,754edbf93f965867_p017,Soniaji,Sonia Gandhi
7c988a3dd292a328,EVT_04094,7c988a3dd292a328_p003,Congress leader Rahul Gandhi,Rahul Gandhi
7c988a3dd292a328,EVT_04094,7c988a3dd292a328_p003,RJD leader Tejashwi Yadav,Tejashwi Yadav
7c988a3dd292a328,EVT_04094,7c988a3dd292a328_p003,JPSC-JSSC Reforms Manch,JPSC-JSSC Reforms Manch
7c988a3dd292a328,EVT_04094,7c988a3dd292a328_p003,Hemant Soren-led government,Hemant Soren
7c988a3dd292a328,EVT_04094,7c988a3dd292a328_p007,Congress,Congress
7c988a3dd292a328,EVT_04094,7c988a3dd292a328_p007,RJD,RJD
7c988a3dd292a328,EVT_04094,7c988a3dd292a328_p007,Rahul Gandhi,Rahul Gandhi
7c988a3dd292a328,EVT_04094,7c988a3dd292a328_p007,Tejashwi Yadav,Tejashwi Yadav
7cf3611ef3b3d847,EVT_04404,7cf3611ef3b3d847_p006,BJP,BJP
7cf3611ef3b3d847,EVT_04404,7cf3611ef3b3d847_p006,Congress,Congress
7cf3611ef3b3d847,EVT_04404,7cf3611ef3b3d847_p010,National Song,Vande Mataram
7cf3611ef3b3d847,EVT_04404,7cf3611ef3b3d847_p010,National Anthem,Jana Gana Mana
8c205734e018ea96,EVT_04304,8c205734e018ea96_p017,BJP,BJP
8c205734e018ea96,EVT_04304,8c205734e018ea96_p017,Nitin Nabin,Nitin Nabin
8c205734e018ea96,EVT_04304,8c205734e018ea96_p017,Khattar,Khattar
