passage_id,article_id,event_id,clean_outlet,canonical_target,framing_label,sentiment,evidence_span,subject,relation,object
d571c37753a9af7c_p016,d571c37753a9af7c,EVT_01124,indian_express,Narendra Modi government,Policy Failure,Negative,The NDA thus fell short of the two-thirds mark of 352.,NDA,fell short,two-thirds mark
d571c37753a9af7c_p018,d571c37753a9af7c,EVT_01124,indian_express,Shinde,Protest,Negative,"Rejection of allegations that the six Sena (UBT) MPs were ""lured"" with money, Shinde said",Shinde,said,allegations
d571c37753a9af7c_p019,d571c37753a9af7c,EVT_01124,indian_express,Shinde,Development,Positive,These six MPs have joined us to ensure justice and development for the people who elected them.,MPs,join,Shinde for development
d571c37753a9af7c_p020,d571c37753a9af7c,EVT_01124,indian_express,Amit Shah (Union Home Minister),Development,Positive,"We have already facilitated meetings with Union Home Minister Amit Shah, and our ministers will ensure projects in their constituencies are expedited",We,facilitated,meetings with Amit Shah
d571c37753a9af7c_p021,d571c37753a9af7c,EVT_01124,indian_express,Shinde,Policy,Negative,"""Hindutva is not a T-shirt that you wear today and discard tomorrow.""",Shinde,received,Negative sentiment score
d571c37753a9af7c_p021,d571c37753a9af7c,EVT_01124,indian_express,Uddhav (of the party),Policy,Negative,"""Now, when their own party is in trouble, they have suddenly remembered Lord Ram,""",they,remembered,Lord Ram
3ae70cb7ea5598ab_p001,3ae70cb7ea5598ab,EVT_01066,india_today,Wangchuk,Protest,Negative,Don't test Wangchuk's limits,Don't,test,Wangchuk's limits
3ae70cb7ea5598ab_p001,3ae70cb7ea5598ab,EVT_01066,india_today,Anna Hazare,Policy or Advocacy,Positive,: Anna Hazare's message to govt,Anna Hazare,message,govt
3ae70cb7ea5598ab_p002,3ae70cb7ea5598ab,EVT_01066,india_today,Sonam Wangchuk,Protest,Negative,indefinite hunger strike,Protest,hunger strike,indefinite
3ae70cb7ea5598ab_p002,3ae70cb7ea5598ab,EVT_01066,india_today,Anna Hazare,Law & Order/Election Strategy,Positive,"held talks with Sonam Wangchuk, who has been on indefinite hunger strike.",Anna Hazare,held talks with,Sonam Wangchuk
3ae70cb7ea5598ab_p003,3ae70cb7ea5598ab,EVT_01066,india_today,Anna Hazare,Dialogue and Engagement,Positive,Social activist Anna Hazare on Saturday urged the Centre to engage in dialogue with educationist Sonam Wangchuk,Anna Hazare,urged,Centre to engage with Sonam Wangchuk
3ae70cb7ea5598ab_p005,3ae70cb7ea5598ab,EVT_01066,india_today,Hazare,Protest,Negative,Hazare's remarks came hours after Delhi Police shifted Wangchuk to Safdarjung Hospital,Delhi Police,shifted,Wangchuk to Safdarjung Hospital
3ae70cb7ea5598ab_p005,3ae70cb7ea5598ab,EVT_01066,india_today,Wangchuk,Protest,Negative,Wangchuk has been demanding the resignation of Union Education Minister Dharmendra Pradhan over the NEET paper leak scandal.,Wangchuk,demanding,Pradhan's resignation
3ae70cb7ea5598ab_p007,3ae70cb7ea5598ab,EVT_01066,india_today,Hazare,Development,Positive,Hazare's intervention is significant as his own anti-corruption hunger strike at Delhi's Ramlila Maidan in 2011 had triggered a nationwide movement that eventually led to the enactment of the Lokpal Act.,Hazare's action,triggered,Lokpal Act
3ae70cb7ea5598ab_p008,3ae70cb7ea5598ab,EVT_01066,india_today,Protests,Protest,Negative,Jantar Mantar protests to continue,protests,continue,Jantar Mantar
3ae70cb7ea5598ab_p009,3ae70cb7ea5598ab,EVT_01066,india_today,Sonam Wangchuk,Protest,Negative,Despite Sonam Wangchuk’s removal from the protest site,Congress,accused,Modi of bulldozing
3ae70cb7ea5598ab_p010,3ae70cb7ea5598ab,EVT_01066,india_today,government,Protest,Negative,accused the government of suppressing peaceful protests,accused,the government of,suppressing peaceful protests
3ae70cb7ea5598ab_p011,3ae70cb7ea5598ab,EVT_01066,india_today,Wangchuk,Removal,Negative,PARTIES SLAM WANGCHUK’S REMOVAL,PARTIES,slam,WANGCHUK’S REMOVAL
3ae70cb7ea5598ab_p012,3ae70cb7ea5598ab,EVT_01066,india_today,"Left parties, the Congress, the Aam Aadai Party",Protest,Negative,"The police action drew sharp criticism from Left parties, the Congress, the Aam Aadai Party","Left parties, the Congress, the Aam Aadai Party",criticized,police action
3ae70cb7ea5598ab_p012,3ae70cb7ea5598ab,EVT_01066,india_today,Centre,Law & Order,Negative,who accused the Centre of suppressing peaceful protests,who,accused,Centre of suppressing
3ae70cb7ea5598ab_p013,3ae70cb7ea5598ab,EVT_01066,india_today,Rahul Gandhi,Violence,Negative,"He said paper leaks, the rising cost of education and student suicides were ""critical issues for India's future"" and asserted that ""no amount of force can deter India's students, and those of us who love and believe in them, from raising these issues"".",He,asserted,India's students and their supporters
3ae70cb7ea5598ab_p014,3ae70cb7ea5598ab,EVT_01066,india_today,AAP,Protest,Positive,"AAP national convenor Arvind Kejriwal, who met Wangchuk on Thursday, appealed to people to join the protest at Jantar Mantar.",AAP,appealed,people to join protest
3ae70cb7ea5598ab_p014,3ae70cb7ea5598ab,EVT_01066,india_today,NCP (SP),Protest,Negative,"NCP (SP) chief Sharad Pawar, Samajwadi Party president Akhilesh Yadav, DMK MP Kanimozhi, Trinamool Congress chief Mamata Banerjee and Shiv Sena (UBT) leader Aaditya Thackeray also criticised the police action and urged the government to engage in dialogue with the protesters.",NCP (SP),criticized,police action
3ae70cb7ea5598ab_p015,3ae70cb7ea5598ab,EVT_01066,india_today,The Communist Party of India (Marxist-Leninist) Liberation,Corruption,Negative,"""intimidation, force and the suppression of democratic dissent"" because it had ""no answers to the growing anger against corruption, paper leaks and the systematic destruction of the public education system""",Communist Party,criticized,Corruption
3ae70cb7ea5598ab_p016,3ae70cb7ea5598ab,EVT_01066,india_today,CPI(ML),"Election Strategy, Protest, Law & Order",Negative,The party also reiterated its call for the July 20 Parliament march,Party,reiterated,call for march
3ae70cb7ea5598ab_p016,3ae70cb7ea5598ab,EVT_01066,india_today,Police,Law & Order,Negative,CPI(ML) Liberation general secretary Dipankar Bhattacharya claimed the police removed Wangchuk,Police,removed,Wangchuk
3ae70cb7ea5598ab_p016,3ae70cb7ea5598ab,EVT_01066,india_today,Pradhan's Government/NTA/NEP 2020,"Policy, Protest, Law & Order",Negative,"the disbanding of the National Testing Agency (NTA), the scrapping of the National Education Policy (NEP) 2020",Congress,accused,Modi
3ae70cb7ea5598ab_p017,3ae70cb7ea5598ab,EVT_01066,india_today,Communist Party of India (Marxist),Protest,Negative,"alleging that instead of acting against those responsible for the examination controversy, the government had targeted peaceful protesters.",government,targeted,peaceful protesters
3ae70cb7ea5598ab_p018,3ae70cb7ea5598ab,EVT_01066,india_today,Communist Party of India general secretary D Raja,Protest and Law & Order,Negative,He said the concerns over the country's examination system needed accountability instead of repression.,He,said,concerns over examination system
f13520da6d95e2f2_p001,f13520da6d95e2f2,EVT_00920,the_times_of_india,NC (National Conference),Protest,Positive,Politics is heating up in J&K ahead of NCâs proposed protest at Jantar Mantar,Heated up,is,in J&K ahead of NC's proposed protest at Jantar Mantar
f13520da6d95e2f2_p002,f13520da6d95e2f2,EVT_00920,the_times_of_india,Bihar Janta Party (BJP),Protest,Negative,has planned a gherao of the secretariat in Srinagar,BJP,planned,gherao
f13520da6d95e2f2_p002,f13520da6d95e2f2,EVT_00920,the_times_of_india,NC Government,"Corruption, Arbitrary Governance, Policy",Negative,"""corruption, arbitrary governance, and policies that undermine democratic institutions""",corruption,exist,NC Government
f13520da6d95e2f2_p003,f13520da6d95e2f2,EVT_00920,the_times_of_india,Congress's GA Mir,Protest,Positive,"""We have to go there and make our voices heard,â said Congressâs GA Mir, adding that the protest would be held even if permission was denied.""",Congress's GA Mir,said,protest would be held
f13520da6d95e2f2_p003,f13520da6d95e2f2,EVT_00920,the_times_of_india,Congress's GA Mir,Protest,Positive,"""Delhi does not belong to anyone. We will enter from anywhere,â he added.""",Congress,protested,Mir's stance
f13520da6d95e2f2_p004,f13520da6d95e2f2,EVT_00920,the_times_of_india,Sajad Lone (Peoples Conference),Protest,Negative,"""Major political decisions in a democracy require consensus, not unilateral calls to the street,â he said, insisting that the NC govt should instead call a special assembly session, pass a resolution on statehood, and then send an all-party delegation to the PM, before taking the protest route. """,NC,called,assembly session
f13520da6d95e2f2_p005,f13520da6d95e2f2,EVT_00920,the_times_of_india,protest organizers,Protest,Negative,Lone alleged the protest might not really be about statehood at all but about quietly burying the demand for Articles 370 and 35A.,Lone,alleged,protesters
bb956ea14436195a_p001,bb956ea14436195a,EVT_00922,hindustan_times,Railways,Law & Order,Negative,Supreme Court asks Railways to reconsider term ‘second class passenger’: 'Offensive to Constitution spirit',Supreme Court,asks,Railways to reconsider
bb956ea14436195a_p005,bb956ea14436195a,EVT_00922,hindustan_times,Railways,Law & Order,Positive,the Railways consider an ‘exponential increase’ in manpower,consider,increasing,manpower
bb956ea14436195a_p007,bb956ea14436195a,EVT_00922,hindustan_times,Law & Order,Violence,Negative,"The judgment was delivered in an appeal filed by Lata, whose husband Chandrakant Thakkar died after falling from the Ahmedabad-Howrah Mail",,,
bb956ea14436195a_p008,bb956ea14436195a,EVT_00922,hindustan_times,Supreme Court,Law & Order,Positive,"The Supreme Court reversed both decisions, holding that the absence of the ticket was not fatal to the claim and awarded ₹8 lakh compensation to the widow.",Supreme Court,reversed,decisions
bb956ea14436195a_p009,bb956ea14436195a,EVT_00922,hindustan_times,PM Narendra Modi and the Bharatiya Janata Party (BJP),Election Strategy,Positive,‘Even though BJP not in power here...’,Modi,received,positive sentiment
bb956ea14436195a_p015,bb956ea14436195a,EVT_00922,hindustan_times,Court,Violence,Negative,"""upper and lower class passengers"" and ""second class passengers"", language which, according to the bench, required reconsideration in a constitutional democracy committed to equality and dignity.",bench,required reconsideration,language
7bf13d880a33bb5b_p001,7bf13d880a33bb5b,EVT_00821,hindustan_times,PM Modi,Development,Positive,‘A historic new frontier for India’,India,entered,new frontier
7bf13d880a33bb5b_p002,7bf13d880a33bb5b,EVT_00821,hindustan_times,PM Modi,Development,Positive,"PM Modi said the launch, scheduled for 11:30 am, was a significant milestone for India's private space sector.",PM Modi,said,launch milestone
7bf13d880a33bb5b_p003,7bf13d880a33bb5b,EVT_00821,hindustan_times,Prime Minister Narendra Modi,Development,Positive,"called the mission a ""historic new frontier"" for the country's space journey.",called,historic new frontier,space journey
7bf13d880a33bb5b_p004,7bf13d880a33bb5b,EVT_00821,hindustan_times,PM Modi,Development,Positive,"In a post on X, Modi said the launch, scheduled for 11:30 am, was a significant milestone for India's private space sector.",Modi,said,launch milestone
7bf13d880a33bb5b_p007,7bf13d880a33bb5b,EVT_00821,hindustan_times,PM Modi,Development,Positive,said the mission showed the capabilities of India's young innovators.,mission,showed,capabilities of India's young innovators
7bf13d880a33bb5b_p008,7bf13d880a33bb5b,EVT_00821,hindustan_times,PM Modi,Development,Positive,"This mission highlights the talent, determination and entrepreneurial spirit of our youth. It also shows how our space-sector reforms are unlocking new opportunities for innovation and enterprise,",mission,highlight,"talent, determination and entrepreneurial spirit of our youth and unlocking new opportunities for innovation and enterprise"
7bf13d880a33bb5b_p009,7bf13d880a33bb5b,EVT_00821,hindustan_times,Modi (Prime Minister),Development,Positive,"Extending his best wishes to the Skyroot Aerospace team, Modi said, 'May Vikram-1 soar high, create history and inspire a generation of innovators.'",Modi,said,Skyroot Aerospace team
7bf13d880a33bb5b_p010,7bf13d880a33bb5b,EVT_00821,hindustan_times,Vikram 1 Mission,Development,Positive,"He also asked people across the country, particularly young Indians, to follow the launch and support the mission by using the hashtag #IndiaWithVikram1.",asked,asked,people to follow and support
7bf13d880a33bb5b_p013,7bf13d880a33bb5b,EVT_00821,hindustan_times,Bengaluru-based Cosmos Diamonds,Development,Positive,"Among the payloads is Diamond Lotus, a lab-grown diamond developed by Bengaluru-based Cosmos Diamonds.",Cosmos Diamonds,developed,Diamond Lotus
7bf13d880a33bb5b_p015,7bf13d880a33bb5b,EVT_00821,hindustan_times,India,Development,Positive,India's private space sector sees rapid growth,India,see,growth
7bf13d880a33bb5b_p016,7bf13d880a33bb5b,EVT_00821,hindustan_times,India's private space ecosystem,Development,Positive,"""We are seeing the growth of the private sector,"" Jothi told ANI.",private sector,growing,India's ecosystem
7bf13d880a33bb5b_p017,7bf13d880a33bb5b,EVT_00821,hindustan_times,Prime Minister,Development,Positive,"The vision of our Prime Minister is now being implemented, and we are seeing the outcome of the space policy",Vision,being implemented,Space Policy
7bf13d880a33bb5b_p018,7bf13d880a33bb5b,EVT_00821,hindustan_times,India,Development,Positive,a successful mission would strengthen India's capabilities in the small satellite launch market.,India,strengthened,capabilities
7bf13d880a33bb5b_p019,7bf13d880a33bb5b,EVT_00821,hindustan_times,Skyroot,Development,Positive,it is going to give a boost to both the small satellite market and the small launch vehicle market,Boosts,provide,Markets
7bf13d880a33bb5b_p020,7bf13d880a33bb5b,EVT_00821,hindustan_times,Skyroot Aerospace,Development,Positive,'Historic milestone' for Skyroot Aerospace,Aerospace,achieved,milestone
7bf13d880a33bb5b_p022,7bf13d880a33bb5b,EVT_00821,hindustan_times,Skyroot (company),Development,Positive,"""We started Skyroot around eight years ago with an aim to build affordable, reliable rockets from India to the world and provide affordable, reliable and on-demand launch access solutions for satellite operators around the world. All our effort and the team's effort are culminating today in this historic milestone,"" he told ANI.",Skyroot,aimed,"build affordable, reliable rockets from India to the world and provide affordable, reliable and on-demand launch access solutions for satellite operators around the world."
d70ac8d1e129a055_p001,d70ac8d1e129a055,EVT_00821,the_times_of_india,Skyroot Aerospace,Development,Positive,created history after it successfully placed Indiaâs first privately developed orbital-class rocket into space.,created,place,history
d70ac8d1e129a055_p003,d70ac8d1e129a055,EVT_00821,the_times_of_india,Hyderabad-based startup,Development,Positive,key systems developed by the Hyderabad-based startup,Hyderabad-based startup,developed,key systems
d70ac8d1e129a055_p004,d70ac8d1e129a055,EVT_00821,the_times_of_india,Prime Minister Narendra Modi,Development,Positive,congratulated the duo on the successful completion of Mission Aagaman.,Cong.,congratulated,Modi and duo
d70ac8d1e129a055_p005,d70ac8d1e129a055,EVT_00821,the_times_of_india,PM,Development,Positive,"The PM, who sent a postcard into space abroad Vikram-1 with Vande Mataram written on it, ",PM,sent,postcard
d70ac8d1e129a055_p006,d70ac8d1e129a055,EVT_00821,the_times_of_india,ISRO (Indian Space Research Organisation),Development,Positive,The feat marks a major milestone for the countryâs commercial launch sector and opens a new chapter at Sriharikota,feat,marks,milestone
d70ac8d1e129a055_p007,d70ac8d1e129a055,EVT_00821,the_times_of_india,Private Indian Industry,Development,Positive,"Like SLV-3, Vikram-1 stands 22 metres tall, but its success represents a different leap: the arrival of private Indian industry in orbital launch operations.",Industry,represents,Private Indian Industry
d70ac8d1e129a055_p010,d70ac8d1e129a055,EVT_00821,the_times_of_india,Prime Minister Narendra Modi,Election Strategy,Positive,It also carried a handwritten postcard from Prime Minister Narendra Modi bearing the words 'Vande Mataram',Election Strategy,utilized,postcard from Modi
d70ac8d1e129a055_p012,d70ac8d1e129a055,EVT_00821,the_times_of_india,Skyroot,Development,Positive,"With Aagaman, the company has now moved from demonstration to orbital capability.",Aagaman,moved to,orbital capability
90fad335da67e1fa_p001,90fad335da67e1fa,EVT_01066,hindustan_times,Anna Hazare,Protest,Positive,"'Shouldn't test Sonam Wangchuk's limits, say yes or no to his demands'",Shouldn't test,apply to,Sonam Wangchuk's limits
90fad335da67e1fa_p002,90fad335da67e1fa,EVT_01066,hindustan_times,Union Government,Development,Positive,engage in talks with Sonam Wangchuk,Union Government,engage,Sonam Wangchuk
90fad335da67e1fa_p003,90fad335da67e1fa,EVT_01066,hindustan_times,Anna Hazare,Development,Positive,Social activist Anna Hazare on Saturday urged the Union government to hold talks with educationist Sonam Wangchuk,Hazare,urged,government to hold talks with Wangchuk
90fad335da67e1fa_p003,90fad335da67e1fa,EVT_01066,hindustan_times,Sonam Wangchuk,Development,Positive,Social activist Anna Hazare on Saturday urged the Union government to hold talks with educationist Sonam Wangchuk,Anna Hazare,urged,Sonam Wangchuk for talks
90fad335da67e1fa_p005,90fad335da67e1fa,EVT_01066,hindustan_times,Union Education Minister Dharmendra Pradhan,Corruption,Negative,Wangchuk has been demanding the resignation of Union Education Minister Dharmendra Pradhan over the NEET paper leak scandal.,Wangchuk,demands,resignation of Pradhan
90fad335da67e1fa_p006,90fad335da67e1fa,EVT_01066,hindustan_times,Udit Nayar,Protest,Negative,Saturday (July 18) marks the 21st day of his indefinite hunger strike,Nayuki,protested,indefinite hunger strike
90fad335da67e1fa_p009,90fad335da67e1fa,EVT_01066,hindustan_times,Wangchuk,Protest,Negative,"While the police said the hospitalisation was undertaken as per a Delhi High Court order on monitoring Wangchuk's health, CJP's Abhijeet Dipke claimed the climate activist was ‘taken away forcefully’.",police,said,hospitalisation order
90fad335da67e1fa_p010,90fad335da67e1fa,EVT_01066,hindustan_times,Wangchuk,Protest,Negative,High drama on Day 21 of Wangchuk's strike:,Congress,accused,Modi of bulldozing
90fad335da67e1fa_p011,90fad335da67e1fa,EVT_01066,hindustan_times,Protest,Violence,Negative,Some students also claimed they were lathicharged at the protest site.,Students,were lathi-charged,Protest site
90fad335da67e1fa_p012,90fad335da67e1fa,EVT_01066,hindustan_times,Protesters,Violence,Negative,allege protesters,allege,protested,Protesters
90fad335da67e1fa_p013,90fad335da67e1fa,EVT_01066,hindustan_times,police personnel,Violence,Negative,They ordered the volunteers to move aside,police personnel,ordered,volunteers to move aside
90fad335da67e1fa_p014,90fad335da67e1fa,EVT_01066,hindustan_times,Cockroach Janata Party (CJP),Law & Order,Negative,alleged that the Delhi Police had misinterpreted the Delhi High Court's directions,alleged,misinterpreted,Delhi High Court's directions
90fad335da67e1fa_p014,90fad335da67e1fa,EVT_01066,hindustan_times,Sonam Wangchuk,Protest,Negative,detention a contempt of court,Court,contempted,detention
90fad335da67e1fa_p016,90fad335da67e1fa,EVT_01066,hindustan_times,Sonam Wangchuk,Violence,Negative,"""The detention is a contempt of court’s order,\n""",Court,ordered,detention
90fad335da67e1fa_p018,90fad335da67e1fa,EVT_01066,hindustan_times,HT News Desk,Coverage of Major Breaking News Events,Positive,"""the team also leads coverage of major breaking news events, policy announcements, court proceedings...""",the team,leads,coverage
1bfa324b10964488_p001,1bfa324b10964488,EVT_00821,hindustan_times,Prime Minister Narendra Modi,Development,Positive,said it proved the country's self-reliance push.,said,proved,self-reliance push
1bfa324b10964488_p002,1bfa324b10964488,EVT_00821,hindustan_times,Pawan Kumar Chandana,Development,Positive,congratulated them and their company for the successful feat achieved on Saturday.,Congratulated,praised,Pawan Kumar Chandana and their company
1bfa324b10964488_p003,1bfa324b10964488,EVT_00821,hindustan_times,PM Modi,Development,Positive,"""your card has successfully reached orbit. Vande Mataram is in orbit.""",Vande Mataram,is in orbit,PM Modi
1bfa324b10964488_p005,1bfa324b10964488,EVT_00821,hindustan_times,PM Modi,Development,Positive,"PM Modi said, ""I am delighted to see that India's maiden private rocket launch was a success.""",PM Modi,said,India's maiden private rocket launch was a success
b1e9deb5bee5c3bf_p001,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,Prime Minister Narendra Modi,Development,Positive,âa historic new frontierâ for the country's space programme,described,new frontier,space program
b1e9deb5bee5c3bf_p003,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,PM,Development,Positive,"In a post on X ahead of the launch, the PM said the mission reflected the growing capabilities of India's private space sector.",PM,said,mission capabilities
b1e9deb5bee5c3bf_p004,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,India,Development,Positive,A historic new frontier for India's space journey!,India,received,positive sentiment score
b1e9deb5bee5c3bf_p005,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,PM Modi,Development,Positive,My best wishes to the entire Skyroot Aerospace team for a successful launch.,Skyroot Aerospace team,wished,PM Modi for success
b1e9deb5bee5c3bf_p005,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,India's space sector reforms,Development,Positive,"Highlighting the significance of the mission, Modi said it showcased the impact of India's space sector reforms.",India's space sector,showcased,mission impact
b1e9deb5bee5c3bf_p005,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,Skyroot Aerospace team,Development,Positive,My best wishes to the entire Skyroot Aerospace team for a successful launch.,Wishes,sent,Skyroot Aerospace team for successful launch
b1e9deb5bee5c3bf_p006,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,S Somanath,Development,Positive,"Former Indian Space Research Organisation (ISRO) Chairman S Somanath also congratulated Skyroot Aerospace, describing the mission as a milestone for India's private space industry.",Former ISRO Chairman S Somanath,congratulated,Skyroot Aerospace
b1e9deb5bee5c3bf_p007,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,Team Skyroot Aerospace,Development,Positive,"""This is far more than the maiden orbital flight of a rocket, it marks the arrival of Indiaâs private rocket building capability and reflects the remarkable...""",India,marks,private rocket building capability
b1e9deb5bee5c3bf_p009,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,Bengaluru-based Cosmos Diamonds,Development,Positive,"""Among the payloads is Bengaluru-based Cosmos Diamonds' lab-grown ""Diamond Lotus"".""",Cosmos Diamonds,provided,Diamond Lotus
b1e9deb5bee5c3bf_p010,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,India,Development,Positive,mission reflected the rapid expansion of India's private space ecosystem after the Centre opened the sector in 2020.,India,received,positive sentiment score
b1e9deb5bee5c3bf_p011,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,Private Sector,Development,Positive,"""We started with hardly five or six startup companies, and today we have more than 400 startups.""",Private Sector,growing,number of startups
b1e9deb5bee5c3bf_p012,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,PM Modi,Election Strategy,Positive,carry PM Modi's handwritten 'Vande Mataram' postcard into space,carry,into,PM Modi's postcard
b1e9deb5bee5c3bf_p013,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,Prime Minister Modi,Development,Positive,"""Vikram-1 will carry a handwritten postcard by Prime Minister Modi bearing the message 'Vande Mataram', alongside handwritten postcards from engineers, scientists and Indian astronauts. The rocket will also transport a micro-art payload...""",Vikram-1,carry,postcard from Modi
b1e9deb5bee5c3bf_p015,b1e9deb5bee5c3bf,EVT_00821,the_times_of_india,Mission Aagaman,Development,Positive,establish Skyroot Aerospace as the first Indian private company to place payloads into orbit using its own launch vehicle.,Skyroot Aerospace,established,Indian private company
1c14a1918813d881_p001,1c14a1918813d881,EVT_00827,the_hindu,Left parties,Protest,Negative,condemned the police action against activist Sonam Wangchuk and protesters at Jantar Mantar,Left parties,condemned,police action against activists and protesters
1c14a1918813d881_p001,1c14a1918813d881,EVT_00827,the_hindu,Centre,Law & Order,Negative,accused the Centre of suppressing democratic dissent instead of addressing the alleged irregularities in the NEET examination,Centre,suppressing,democratic dissent
1c14a1918813d881_p003,1c14a1918813d881,EVT_00827,the_hindu,Delhi Police,Violence,Negative,forcibly removed from Jantar Mantar earlier in the day by the Delhi Police,Delhi Police,removed,Janta Mantar participants
1c14a1918813d881_p003,1c14a1918813d881,EVT_00827,the_hindu,Mr. Wangchuk,Protest,Negative,was forcibly removed from Jantar Mantar earlier in the day by the Delhi Police,Delhi Police,remove,Mr. Wangchuk from Jantar Mantar
1c14a1918813d881_p004,1c14a1918813d881,EVT_00827,the_hindu,The Communist Party of India (Marxist-Leninist) Liberation,Protest,Positive,protest would continue despite Mr. Wangchuk's removal from the protest site,protest,continue,Communist Party of India (Marxist-Leninist) Liberation
1c14a1918813d881_p004,1c14a1918813d881,EVT_00827,the_hindu,"The Communist Party of India (Marxist-Leninist) Liberation and AISA (Neha, Manish and Aameen)",Protest,Negative,"with three members of its student wing AISA — Neha, Manish and Aameen — continuing their indefinite hunger strike",AISA members,participate-in,hunger strike
1c14a1918813d881_p004,1c14a1918813d881,EVT_00827,the_hindu,The Communist Party of India (Marxist-Leninist) Liberation,Election Strategy,Positive,the party also appealed to people to join the July 20 Parliament march,party,appealed,people to join march
1c14a1918813d881_p005,1c14a1918813d881,EVT_00827,the_hindu,Dharmendra Pradhan,Election Strategy,Negative,calling for Union Education Minister Dharmendra Pradhan's resignation,Dharmendra Pradhan,called for resignation,resignation
1c14a1918813d881_p006,1c14a1918813d881,EVT_00827,the_hindu,Modi government,Corruption,Negative,"""intimidation, force and the suppression of democratic dissent""",ignored,towards,Modi government
1c14a1918813d881_p006,1c14a1918813d881,EVT_00827,the_hindu,Modi government,Paper Leaks,Negative,"""paper leaks""",unknown,leaked,Modi government
1c14a1918813d881_p006,1c14a1918813d881,EVT_00827,the_hindu,Modi government,Systematic Destruction of the Public Education System,Negative,"""systematic destruction of the public education system""",Congress,accused,Modi of
1c14a1918813d881_p008,1c14a1918813d881,EVT_00827,the_hindu,Delhi Police,Protest,Negative,But students foiled the disruption design of the police,Students,foiled,Police disruption design
1c14a1918813d881_p008,1c14a1918813d881,EVT_00827,the_hindu,Student Protesters,Protest,Positive,Salute the exemplary strength and resolve of the student protesters,Saluted,praised,student protesters
1c14a1918813d881_p009,1c14a1918813d881,EVT_00827,the_hindu,Dharmendra Pradhan,Policy Implementation,Negative,"The CPI(ML) Liberation also reiterated its call for the July 20 Parliament march, demanding the resignation of Dharmendra Pradhan",CPI(ML),reiterated,call for march
1c14a1918813d881_p009,1c14a1918813d881,EVT_00827,the_hindu,National Testing Agency (NTA),Policy Implementation,Negative,"The CPI(ML) Liberation also reiterated its call for the July 20 Parliament march, demanding the disbanding of the National Testing Agency (NTA)",Liberation,reiterated,call for march
1c14a1918813d881_p009,1c14a1918813d881,EVT_00827,the_hindu,National Education Policy (NEP) 2020,Policy Implementation,Negative,"The CPI(ML) Liberation also reiterated its call for the July 20 Parliament march, demanding the scrapping of the National Education Policy (NEP) 2020",reiterated,call,scraping NEP 2020
1c14a1918813d881_p010,1c14a1918813d881,EVT_00827,the_hindu,Delhi Police,Protest,Negative,"""Strongly condemn the detention of Sonam Wangchuk and Abhijeet Dipke by Delhi Police.""
",Delhi Police,detained,Sonam Wangchuk and Abhijeet Dipke
1c14a1918813d881_p010,1c14a1918813d881,EVT_00827,the_hindu,Education Minister,Protest,Negative,"""under whose nose the scandalous leak of papers happened, and dismantling the system that continues to ruin the future of lakhs of students,""
",under whose nose,happened,scandalous leak of papers
1c14a1918813d881_p010,1c14a1918813d881,EVT_00827,the_hindu,Government (in general),Protest,Negative,"""the government is coming down with a heavy hand on peaceful protesters.""
",government,coming down with,heavy hand
1c14a1918813d881_p011,1c14a1918813d881,EVT_00827,the_hindu,Modi Government,Corruption,Negative,"This displays the authoritarian attitude of the Modi government. Silencing dissent cannot be a substitute for accountability,",Modi,attacked,authoritarian attitude
1c14a1918813d881_p012,1c14a1918813d881,EVT_00827,the_hindu,Mr. Raja,Protest,Negative,The Delhi Police's assault on a peaceful democratic protest and forcible removal of Sonam Wangchuk from Jantar Mantar is utterly condemnable.,Delhi Police,assaulted,protesters
1c14a1918813d881_p012,1c14a1918813d881,EVT_00827,the_hindu,Mr. Raja,Violence,Negative,The assault on CJP founder Abhijeet Dipke and fellow protesters reflects a mentality that prefers to use force over dialogue and accountability.,assault,reflects,mentality
1c14a1918813d881_p013,1c14a1918813d881,EVT_00827,the_hindu,government,Violence,Negative,resort to repression,government,repression,resort to
1c14a1918813d881_p013,1c14a1918813d881,EVT_00827,the_hindu,Indian government,Policy,Negative,acknowledge its failures,,acknowledge,failures
1c14a1918813d881_p014,1c14a1918813d881,EVT_00827,the_hindu,Mr. Raja,Protest,Positive,"Force will not crush the resolve of lakhs of students fighting for justice. Repression cannot bury the truth,",,,
1c14a1918813d881_p015,1c14a1918813d881,EVT_00827,the_hindu,Delhi Police,Violence,Negative,The Delhi Police forcibly moved Wangchuk to Safdarjung Hospital,Delhi Police,moved,Wangchuk to Safdarjung Hospital
