event_id,deccan_herald,firstpost,hindustan_times,india_today,indian_express,ndtv,news18,the_hindu,the_new_indian_express,the_times_of_india,theprint
EVT_03165,0,0,1,0,0,0,0,0,0,0,0
EVT_03166,0,0,0,0,0,0,0,1,0,0,0
EVT_03167,0,0,1,0,0,0,0,0,0,0,0
EVT_03168,0,0,0,1,0,0,0,0,0,0,0
EVT_03169,0,0,1,0,0,0,0,0,0,0,0
EVT_03170,0,0,1,0,0,0,0,0,0,1,0
EVT_03171,0,0,1,0,0,0,0,0,0,0,0
EVT_03172,0,0,0,1,0,0,0,0,0,0,0
EVT_03173,0,0,0,0,0,0,0,0,0,1,0
EVT_03174,0,0,1,0,0,0,0,0,0,0,0
EVT_03176,0,0,0,0,0,0,0,1,0,0,0
EVT_03177,0,0,1,0,0,0,0,0,0,0,0
EVT_03178,0,0,0,1,0,0,0,0,0,0,0
EVT_03179,0,0,1,0,0,0,0,0,0,0,0
EVT_03180,0,0,0,0,0,0,0,0,0,1,0
EVT_03181,0,0,0,0,0,0,0,1,0,0,0
EVT_03182,0,0,1,0,0,0,0,0,0,0,0
EVT_03183,0,0,1,0,0,0,0,0,0,0,0
EVT_03184,0,0,1,0,0,0,0,0,0,0,0
EVT_03185,0,0,0,1,0,0,0,1,0,0,0
EVT_03186,0,0,0,0,0,0,0,0,0,1,0
EVT_03187,0,0,0,0,0,0,0,1,0,0,0
EVT_03188,0,0,0,0,0,0,0,1,0,0,0
EVT_03189,0,0,0,0,0,0,0,1,0,0,0
EVT_03190,0,0,0,1,0,0,0,0,0,0,0
EVT_03191,0,0,0,0,0,0,0,0,0,1,0
EVT_03192,0,0,0,0,0,0,0,0,0,1,0
EVT_03195,0,0,0,0,0,0,0,1,0,0,0
EVT_03196,0,0,0,1,0,0,0,0,0,0,0
EVT_03197,0,0,1,0,0,0,0,0,0,0,0
EVT_03198,0,0,0,0,0,0,0,1,0,0,0
EVT_03199,0,0,1,0,0,0,0,0,0,0,0
EVT_03200,0,0,1,0,0,0,0,0,0,0,0
EVT_03201,0,0,1,0,0,0,0,0,0,0,0
EVT_03202,0,0,1,0,0,0,0,0,0,0,0
EVT_03203,0,0,0,0,0,0,0,1,0,0,0
EVT_03204,0,0,1,0,0,0,0,0,0,0,0
EVT_03206,0,0,0,0,0,0,0,1,0,0,0
EVT_03207,0,0,1,0,0,0,0,0,0,0,0
EVT_03208,0,0,1,0,0,0,0,0,0,0,0
EVT_03210,0,0,0,0,0,0,0,0,0,1,0
EVT_03211,0,0,0,0,0,0,0,1,0,0,0
EVT_03212,0,0,0,0,0,0,0,1,0,0,0
EVT_03213,0,0,0,0,0,0,0,0,0,1,0
EVT_03215,0,0,0,1,0,0,0,0,0,0,0
EVT_03216,0,0,1,0,0,0,0,0,0,0,0
EVT_03217,0,0,1,0,0,0,0,0,0,0,0
EVT_03218,0,0,0,0,0,0,0,0,0,1,0
EVT_03219,0,0,0,1,0,0,0,0,0,0,0
EVT_03220,0,0,1,0,0,0,0,0,0,0,0
EVT_03221,0,0,1,0,0,0,0,0,0,0,0
EVT_03222,0,0,1,0,0,0,0,0,0,0,0
EVT_03223,0,0,1,0,0,0,0,0,0,0,0
EVT_03224,0,0,0,0,0,0,0,1,0,0,0
EVT_03225,0,0,0,0,0,0,0,1,0,0,0
EVT_03226,0,0,0,0,0,0,0,0,0,1,0
EVT_03227,0,0,1,0,0,0,0,0,0,0,0
EVT_03228,0,0,1,0,0,0,0,0,0,0,0
EVT_03229,0,0,1,0,0,0,0,0,0,0,0
EVT_03230,0,0,1,0,0,0,0,0,0,0,0
EVT_03231,0,0,0,0,0,0,0,0,0,1,0
EVT_03232,0,0,1,0,0,0,0,0,0,0,0
EVT_03233,0,0,0,1,0,0,0,0,0,0,0
EVT_03234,0,0,1,0,0,0,0,0,0,0,0
EVT_03236,0,0,1,0,0,0,0,0,0,0,0
EVT_03237,0,0,0,0,0,0,0,0,0,1,0
EVT_03238,0,0,1,0,0,0,0,0,0,0,0
EVT_03239,0,0,1,0,0,0,0,0,0,0,0
EVT_03240,0,0,0,0,0,0,0,1,0,0,0
EVT_03242,0,0,1,0,0,0,0,0,0,0,0
EVT_03243,0,0,0,0,0,0,0,1,0,0,0
EVT_03244,0,0,1,0,0,0,0,0,0,0,0
EVT_03245,0,0,0,0,0,0,0,1,0,0,0
EVT_03246,0,0,0,1,0,0,0,0,0,0,0
EVT_03247,0,0,0,0,0,0,0,0,0,1,0
EVT_03248,0,0,1,0,0,0,0,0,0,0,0
EVT_03249,0,0,1,0,0,0,0,0,0,0,0
EVT_03250,0,0,0,1,0,0,0,0,0,0,0
EVT_03251,0,0,0,0,0,0,0,0,0,1,0
EVT_03252,0,0,0,0,0,0,0,1,0,0,0
EVT_03253,0,0,0,0,0,0,0,1,0,0,0
EVT_03254,0,0,1,0,0,0,0,0,0,0,0
EVT_03255,0,0,0,0,0,0,0,1,0,0,0
EVT_03256,0,0,0,0,0,0,0,1,0,0,0
EVT_03258,1,0,0,0,0,0,0,0,0,0,0
EVT_03259,0,0,0,0,0,0,0,1,0,0,0
EVT_03260,0,0,0,0,0,0,0,1,0,0,0
EVT_03262,0,0,0,0,0,0,0,1,0,0,0
EVT_03263,0,0,0,1,0,0,0,0,0,0,0
EVT_03264,0,0,0,1,0,0,0,0,0,0,0
EVT_03265,0,0,0,0,0,0,0,0,0,1,0
EVT_03266,0,0,0,0,0,0,0,1,0,0,0
EVT_03267,0,0,0,0,0,0,0,0,0,1,0
EVT_03268,0,0,0,0,0,0,0,1,0,0,0
EVT_03269,0,0,0,0,0,0,0,1,0,0,0
EVT_03270,0,0,0,0,0,0,0,1,0,0,0
EVT_03271,0,0,0,0,0,0,0,0,0,1,0
EVT_03272,0,0,0,0,0,0,0,1,0,0,0
EVT_03273,0,0,0,0,0,0,0,1,0,0,0
EVT_03274,0,0,0,0,0,0,0,0,0,1,0
EVT_03275,0,0,0,0,0,0,0,0,0,1,0
EVT_03276,0,0,0,0,0,0,0,1,0,0,0
EVT_03277,0,0,0,0,0,0,0,0,0,1,0
EVT_03278,0,0,0,0,0,0,0,0,0,1,0
EVT_03279,0,0,0,0,0,0,0,1,0,0,0
EVT_03280,0,0,0,0,0,0,0,1,0,0,0
EVT_03281,0,0,0,0,0,0,0,1,0,0,0
EVT_03282,0,0,0,0,0,0,0,1,0,0,0
EVT_03283,0,0,0,0,0,0,0,1,0,0,0
EVT_03284,0,0,0,0,0,0,0,1,0,0,0
EVT_03285,0,0,0,0,0,0,0,0,0,1,0
EVT_03286,0,0,0,0,0,0,0,1,0,0,0
EVT_03287,0,0,0,0,0,0,0,0,0,1,0
EVT_03288,0,0,0,0,0,0,0,1,0,0,0
EVT_03289,0,0,0,0,0,0,0,1,0,0,0
EVT_03292,0,0,0,0,0,0,0,1,0,0,0
EVT_03293,0,0,0,1,0,0,0,0,0,0,0
EVT_03294,0,0,0,0,0,0,0,1,0,0,0
EVT_03295,0,0,1,0,0,0,0,0,0,0,0
EVT_03296,0,0,1,0,0,0,0,0,0,0,0
EVT_03297,1,0,0,0,0,0,0,0,0,0,0
EVT_03298,0,0,0,1,0,0,0,0,0,0,0
EVT_03299,0,0,0,0,0,0,0,1,0,0,0
EVT_03300,0,0,1,0,0,0,0,0,0,0,0
EVT_03301,0,0,0,1,0,0,0,0,0,0,1
EVT_03302,0,0,0,0,0,0,0,1,0,0,0
EVT_03303,0,0,1,0,0,0,0,0,0,1,0
EVT_03304,0,0,1,0,0,0,0,0,0,0,0
EVT_03305,0,0,1,0,0,0,0,0,0,0,0
EVT_03306,0,0,0,1,0,0,0,0,0,0,0
EVT_03307,0,0,1,0,0,0,0,0,0,0,0
EVT_03308,0,0,1,0,0,0,0,0,0,0,0
EVT_03309,0,0,0,0,0,0,0,0,0,1,0
EVT_03310,0,0,0,0,0,0,0,1,0,1,0
EVT_03311,0,0,0,0,0,0,0,1,0,0,0
EVT_03312,0,0,1,0,0,0,0,0,0,0,0
EVT_03313,0,0,1,0,0,0,0,0,0,0,0
EVT_03314,0,0,1,0,0,0,0,0,0,0,0
EVT_03315,0,0,1,1,0,0,0,0,0,0,0
EVT_03316,0,0,1,0,0,0,0,0,0,0,0
EVT_03317,0,0,1,0,0,0,0,0,0,0,0
EVT_03319,0,0,0,0,0,0,0,1,0,0,0
EVT_03320,0,0,1,0,0,0,0,0,0,0,0
EVT_03321,0,0,1,0,0,0,0,0,0,0,0
EVT_03322,0,0,1,0,0,0,0,0,0,0,0
EVT_03323,0,0,0,1,0,0,0,0,0,0,0
EVT_03324,0,0,1,1,0,0,0,0,0,0,0
EVT_03325,0,0,1,0,0,0,0,0,0,1,0
EVT_03326,0,0,0,0,0,0,0,1,0,0,0
EVT_03327,0,0,1,0,0,0,0,0,0,0,0
EVT_03328,0,0,1,0,0,0,0,0,0,1,0
EVT_03329,0,0,0,0,0,0,0,0,0,1,0
EVT_03330,0,0,1,0,0,0,0,0,0,0,0
EVT_03331,0,0,0,1,0,0,0,0,0,1,0
EVT_03332,0,0,1,0,0,0,0,0,0,0,0
EVT_03334,0,0,1,0,0,0,0,0,0,0,0
EVT_03335,0,0,1,0,0,0,0,0,0,0,0
EVT_03336,0,0,1,0,0,0,0,0,0,0,0
EVT_03337,0,0,1,0,0,0,0,1,0,1,0
EVT_03338,0,0,1,0,0,0,0,0,0,1,0
EVT_03340,0,0,1,0,0,0,0,0,0,0,0
EVT_03341,0,0,0,1,0,0,0,0,0,0,0
EVT_03343,0,0,1,0,0,0,0,0,0,1,0
EVT_03344,0,0,0,1,0,0,0,0,0,0,0
EVT_03345,0,0,1,0,0,0,0,0,0,0,0
EVT_03346,0,0,0,0,0,0,0,1,0,0,0
EVT_03347,0,0,0,0,0,0,0,1,0,0,0
EVT_03348,0,0,1,0,0,0,0,0,0,0,0
EVT_03349,0,0,1,0,0,0,0,0,0,1,0
EVT_03350,0,0,0,0,0,0,0,1,0,1,0
EVT_03351,0,0,1,0,0,0,0,0,0,0,0
EVT_03353,0,0,1,0,0,0,0,0,0,0,0
EVT_03354,0,0,1,0,0,0,0,0,0,1,0
EVT_03355,0,0,1,0,0,0,0,0,0,0,0
EVT_03356,0,0,0,1,0,0,0,0,0,0,0
EVT_03357,0,0,0,0,0,0,0,1,0,0,0
EVT_03358,0,0,1,0,0,0,0,0,0,1,0
EVT_03359,0,0,1,0,0,0,0,0,0,0,0
EVT_03360,0,0,1,0,0,0,0,0,0,0,0
EVT_03361,0,0,0,0,0,0,0,1,0,0,0
EVT_03362,0,0,1,1,0,0,0,0,0,1,0
EVT_03363,0,0,1,0,0,0,0,0,0,0,0
EVT_03364,0,0,1,0,0,0,0,0,0,0,0
EVT_03365,0,0,1,0,0,0,0,0,0,1,0
EVT_03366,0,0,1,0,0,0,0,0,0,0,0
EVT_03367,0,0,0,0,0,0,0,0,0,1,0
EVT_03368,0,0,1,0,0,0,0,0,0,0,0
EVT_03369,0,0,0,0,0,0,0,1,0,0,0
EVT_03372,0,0,0,0,0,0,0,1,0,0,0
EVT_03373,0,0,1,0,0,0,0,0,0,0,0
EVT_03375,0,0,0,0,0,0,0,1,0,0,0
EVT_03376,0,0,0,0,0,0,0,1,0,0,0
EVT_03377,0,0,1,0,0,0,0,0,0,0,0
EVT_03378,0,0,1,0,0,0,0,0,0,0,0
EVT_03379,0,0,1,0,0,0,0,0,0,0,0
EVT_03380,0,0,0,1,0,0,0,0,0,0,0
EVT_03381,0,0,1,0,0,0,0,0,0,0,0
EVT_03382,0,0,0,0,0,0,0,1,0,0,0
EVT_03383,0,0,0,1,0,0,0,0,0,0,0
EVT_03384,0,0,1,0,0,0,0,0,0,0,0
EVT_03385,0,0,1,0,0,0,0,0,0,0,0
EVT_03386,0,0,0,0,0,0,0,1,0,0,0
EVT_03387,0,0,0,1,0,0,0,0,0,0,0
EVT_03388,0,0,1,0,0,0,0,0,0,0,0
EVT_03389,0,0,0,0,0,0,0,1,0,0,0
EVT_03390,0,0,1,0,0,0,0,0,0,0,0
EVT_03391,0,0,0,0,0,0,0,1,0,0,0
EVT_03393,0,0,0,0,0,0,0,1,0,0,0
EVT_03394,0,0,1,0,0,0,0,0,0,0,0
EVT_03395,0,0,1,0,0,0,0,0,0,0,0
EVT_03396,0,0,0,0,0,0,0,1,0,0,0
EVT_03398,0,0,1,0,0,0,0,0,0,0,0
EVT_03399,0,0,0,0,0,0,0,1,0,0,0
EVT_03400,0,0,1,0,0,0,0,0,0,1,0
EVT_03401,0,0,1,0,0,0,0,0,0,0,0
EVT_03402,0,0,0,1,0,0,0,0,0,0,0
EVT_03403,0,0,1,0,0,0,0,0,0,0,0
EVT_03404,0,0,0,1,0,0,0,0,0,0,0
EVT_03406,0,0,0,0,0,0,0,1,0,0,0
EVT_03407,0,0,1,0,0,0,0,0,0,0,0
EVT_03408,0,0,1,0,0,0,0,0,0,0,0
EVT_03409,0,0,1,0,0,0,0,0,0,0,0
EVT_03411,0,0,0,1,0,0,0,0,0,0,0
EVT_03412,0,0,1,0,0,0,0,0,0,0,0
EVT_03413,0,0,1,0,0,0,0,0,0,0,0
EVT_03414,0,0,1,0,0,0,0,0,0,0,0
EVT_03415,0,0,1,0,0,0,0,0,0,0,0
EVT_03417,0,0,1,0,0,0,0,0,0,0,0
EVT_03419,0,0,0,0,0,0,0,0,0,0,1
EVT_03420,0,0,1,0,0,0,0,0,0,0,0
EVT_03421,0,0,1,0,0,0,0,0,0,0,0
EVT_03423,0,0,0,0,0,0,0,1,0,0,0
EVT_03424,0,0,1,0,0,0,0,0,0,0,0
EVT_03425,0,0,1,0,0,0,0,0,0,0,0
EVT_03426,0,0,0,0,0,0,0,1,0,0,0
EVT_03427,0,0,0,0,0,0,0,1,0,0,0
EVT_03428,0,0,1,0,0,0,0,0,0,0,0
EVT_03429,0,0,0,0,0,0,0,1,0,0,0
EVT_03430,0,0,1,0,0,0,0,0,0,0,0
EVT_03432,0,0,1,0,0,0,0,0,0,0,0
EVT_03433,0,0,1,0,0,0,0,0,0,0,0
EVT_03434,0,0,1,0,0,0,0,0,0,0,0
EVT_03435,0,0,1,0,0,0,0,0,0,0,0
EVT_03436,0,0,0,0,0,0,0,0,0,1,0
EVT_03438,0,0,0,0,0,0,0,1,0,0,0
EVT_03439,0,0,1,0,0,0,0,0,0,0,0
EVT_03440,0,0,1,0,0,0,0,0,0,0,0
EVT_03441,0,0,0,0,0,0,0,1,0,0,0
EVT_03442,0,0,1,0,0,0,0,0,0,0,0
EVT_03443,0,0,0,1,0,0,0,0,0,0,0
EVT_03444,0,0,1,0,0,0,0,0,0,0,0
EVT_03445,0,0,0,0,0,0,0,1,0,0,0
EVT_03446,0,0,1,0,0,0,0,0,0,0,0
EVT_03447,0,0,1,0,0,0,0,0,0,0,0
EVT_03448,0,0,0,0,0,0,0,0,0,1,0
EVT_03449,0,0,0,1,0,0,0,0,0,0,0
EVT_03450,0,0,0,0,0,0,0,1,0,0,0
EVT_03451,0,0,0,0,0,0,0,0,0,1,0
EVT_03452,0,0,0,1,0,0,0,0,0,0,0
EVT_03453,0,0,0,1,0,0,0,1,0,0,0
EVT_03454,0,0,0,0,0,0,0,0,0,1,0
EVT_03455,0,0,0,1,0,0,0,0,0,0,0
EVT_03456,0,0,1,0,0,0,0,0,0,0,0
EVT_03457,0,0,0,0,0,0,0,1,0,0,0
EVT_03458,0,0,1,0,0,0,0,0,0,0,0
EVT_03459,0,0,0,0,0,0,0,1,0,0,0
EVT_03460,0,0,0,0,0,0,0,0,0,1,0
EVT_03461,0,0,0,0,0,0,0,0,0,1,0
EVT_03462,0,0,0,1,0,0,0,0,0,0,0
EVT_03463,0,0,0,1,0,0,0,0,0,0,0
EVT_03464,0,0,0,0,0,0,0,0,0,1,0
EVT_03465,0,0,0,0,0,0,0,0,0,1,0
EVT_03466,1,0,0,0,0,0,0,0,0,0,0
EVT_03467,0,0,0,0,0,0,0,1,0,0,0
EVT_03468,0,0,0,0,0,0,0,1,0,0,0
EVT_03469,0,0,0,0,0,0,0,1,0,0,0
EVT_03471,0,0,0,0,0,0,0,1,0,0,0
EVT_03472,0,0,1,0,0,0,0,0,0,0,0
EVT_03473,0,0,0,0,0,0,0,0,0,1,0
EVT_03474,0,0,0,0,0,0,0,1,0,0,0
EVT_03475,0,0,1,0,0,0,0,0,0,0,0
EVT_03476,0,0,0,0,0,0,0,1,0,0,0
EVT_03477,0,0,0,0,0,0,0,0,0,1,0
EVT_03478,0,0,0,0,0,0,0,1,0,0,0
EVT_03479,0,0,0,0,0,0,0,0,0,1,0
EVT_03481,0,0,1,1,0,0,0,0,0,0,0
EVT_03482,0,0,0,0,0,0,0,1,0,0,0
EVT_03483,0,0,0,0,0,0,0,1,0,0,0
EVT_03484,0,0,1,0,0,0,0,0,0,0,0
EVT_03485,0,0,1,0,0,0,0,0,0,0,0
EVT_03486,0,0,0,1,0,0,0,0,0,0,0
EVT_03487,0,0,0,1,0,0,0,0,0,0,0
EVT_03488,0,0,0,0,0,0,0,0,0,1,0
EVT_03489,0,0,0,0,0,0,0,1,0,0,0
EVT_03490,0,0,0,0,0,0,0,1,0,0,0
EVT_03496,0,0,1,0,0,0,0,0,0,0,0
EVT_03497,0,0,0,0,0,0,0,0,0,1,0
EVT_03498,0,0,1,0,0,0,0,0,0,0,0
EVT_03499,0,0,1,0,0,0,0,0,0,0,0
EVT_03500,0,0,1,0,0,0,0,0,0,0,0
EVT_03501,0,0,1,0,0,0,0,0,0,0,0
EVT_03502,0,0,1,0,0,0,0,0,0,0,0
EVT_03503,0,0,1,1,0,0,0,0,0,0,0
EVT_03504,0,0,1,0,0,0,0,0,0,0,0
EVT_03505,0,0,1,0,0,0,0,0,0,0,0
EVT_03506,0,0,1,0,0,0,0,0,0,0,0
EVT_03507,0,0,0,0,0,0,0,1,0,0,0
EVT_03508,0,0,1,1,0,0,0,0,0,1,0
EVT_03509,0,0,1,0,0,0,0,0,0,0,0
EVT_03510,0,0,0,0,0,0,0,1,0,0,0
EVT_03511,0,0,1,1,0,0,0,0,0,1,0
EVT_03512,0,0,1,1,0,0,0,0,0,0,0
EVT_03513,0,0,1,0,0,0,0,0,0,0,0
EVT_03514,0,0,0,1,0,0,0,0,0,0,0
EVT_03515,0,0,1,0,0,0,0,0,0,1,0
EVT_03516,0,0,0,0,0,0,0,1,0,0,0
EVT_03517,0,0,1,0,0,0,0,0,0,0,0
EVT_03519,0,0,1,0,0,0,0,0,0,0,0
EVT_03520,0,0,1,0,0,0,0,0,0,0,0
EVT_03521,0,0,1,0,0,0,0,0,0,0,0
EVT_03522,0,0,1,0,0,0,0,0,0,0,0
EVT_03524,0,0,1,0,0,0,0,0,0,0,1
EVT_03525,0,0,1,0,0,0,0,0,0,0,0
EVT_03528,0,0,1,0,0,0,0,0,0,0,0
EVT_03529,0,0,1,0,0,0,0,0,0,0,0
EVT_03530,0,0,1,0,0,0,0,0,0,0,0
EVT_03532,0,0,1,0,0,0,0,0,0,0,0
EVT_03533,0,0,1,0,0,0,0,0,0,0,0
EVT_03535,0,0,1,0,0,0,0,0,0,0,0
EVT_03536,0,0,0,1,0,0,0,0,0,0,0
EVT_03537,0,0,1,0,0,0,0,0,0,0,0
EVT_03538,0,0,0,1,0,0,0,0,0,0,0
EVT_03539,0,0,1,0,0,0,0,0,0,0,0
EVT_03540,0,0,1,0,0,0,0,0,0,0,0
EVT_03541,0,0,1,0,0,0,0,0,0,0,0
EVT_03542,0,0,0,1,0,0,0,0,0,0,0
EVT_03543,0,0,1,0,0,0,0,0,0,0,0
EVT_03544,0,0,1,0,0,0,0,0,0,1,0
EVT_03545,0,0,1,0,0,0,0,0,0,0,0
EVT_03546,0,0,1,0,0,0,0,0,0,0,0
EVT_03548,0,0,1,0,0,0,0,0,0,0,0
EVT_03549,0,0,1,0,0,0,0,0,0,0,0
EVT_03550,0,0,1,0,0,0,0,0,0,0,0
EVT_03552,0,0,1,0,0,0,0,0,0,0,0
EVT_03553,0,0,0,0,0,0,0,1,0,0,0
EVT_03555,0,0,0,0,0,0,0,1,0,0,0
EVT_03557,0,0,1,1,0,0,0,0,0,0,0
EVT_03558,0,0,1,1,0,0,0,1,0,1,0
EVT_03560,0,0,0,0,0,0,0,1,0,0,0
EVT_03561,0,0,1,0,0,0,0,0,0,0,0
EVT_03562,0,0,1,0,0,0,0,0,0,0,0
EVT_03563,0,0,0,0,0,0,0,0,0,1,0
EVT_03565,0,0,1,0,0,0,0,0,0,0,0
EVT_03566,0,0,1,0,0,0,0,0,0,0,0
EVT_03567,0,0,1,0,0,0,0,0,0,0,0
EVT_03569,0,0,0,0,0,0,0,0,0,1,0
EVT_03571,0,0,1,0,0,0,0,0,0,0,0
EVT_03572,0,0,1,1,0,0,0,0,0,0,0
EVT_03573,0,0,1,0,0,0,0,0,0,0,0
EVT_03574,0,0,1,0,0,0,0,1,0,1,0
EVT_03575,0,0,1,1,0,0,0,0,0,0,1
EVT_03576,0,0,1,0,0,0,0,0,0,0,0
EVT_03577,0,0,1,0,0,0,0,0,0,0,0
EVT_03578,0,0,1,1,0,0,0,0,0,1,0
EVT_03579,0,0,1,0,0,0,0,0,0,0,0
EVT_03580,0,0,0,0,0,0,0,1,0,0,0
EVT_03582,0,0,1,1,0,0,0,0,0,0,0
EVT_03583,0,0,0,0,0,0,0,0,0,1,0
EVT_03584,0,0,1,0,0,0,0,0,0,0,0
EVT_03585,0,0,1,0,0,0,0,0,0,0,0
EVT_03587,0,0,1,0,0,0,0,0,0,0,0
EVT_03588,0,0,1,0,0,0,0,0,0,0,0
EVT_03589,0,0,1,1,0,0,0,0,0,0,0
EVT_03590,0,0,1,0,0,0,0,0,0,1,0
EVT_03591,0,0,0,0,0,0,0,1,0,0,0
EVT_03592,0,0,1,0,0,0,0,0,0,0,0
EVT_03593,0,0,1,0,0,0,0,0,0,0,0
EVT_03594,0,0,1,0,0,0,0,0,0,0,0
EVT_03595,0,0,0,1,0,0,0,0,0,0,0
EVT_03596,0,0,0,0,0,0,0,1,0,0,0
EVT_03597,0,0,1,0,0,0,0,0,0,1,0
EVT_03598,0,0,0,0,0,0,0,0,0,1,0
EVT_03599,0,0,0,1,0,0,0,0,0,0,0
EVT_03600,0,0,1,0,0,0,0,0,0,0,0
EVT_03602,0,0,1,0,0,0,0,0,0,0,0
EVT_03603,0,0,1,0,0,0,0,0,0,1,0
EVT_03604,0,0,0,0,0,0,0,0,0,1,0
EVT_03605,0,0,0,0,0,0,0,1,0,0,0
EVT_03606,0,0,1,0,0,0,0,0,0,1,0
EVT_03608,0,0,0,1,0,0,0,0,0,0,0
EVT_03609,0,0,1,0,0,0,0,0,0,0,0
EVT_03610,0,0,1,0,0,0,0,0,0,0,0
EVT_03611,0,0,1,0,0,0,0,0,0,0,0
EVT_03612,0,0,1,0,0,0,0,0,0,0,0
EVT_03613,0,0,1,1,0,0,0,0,0,1,0
EVT_03615,0,0,1,0,0,0,0,0,0,0,0
EVT_03616,0,0,1,0,0,0,0,0,0,0,0
EVT_03617,0,0,1,0,0,0,0,0,0,0,0
EVT_03618,0,0,0,1,0,0,0,0,0,0,0
EVT_03619,0,0,1,0,0,0,0,0,0,0,0
EVT_03620,0,0,0,0,0,0,0,0,0,0,1
EVT_03621,0,0,1,0,0,0,0,0,0,0,0
EVT_03622,0,0,1,0,0,0,0,0,0,0,0
EVT_03623,0,0,1,0,0,0,0,0,0,0,0
EVT_03624,0,0,0,1,0,0,0,0,0,0,0
EVT_03625,0,0,1,0,0,0,0,0,0,0,0
EVT_03628,0,0,1,0,0,0,0,0,0,0,0
EVT_03630,0,0,1,0,0,0,0,0,0,0,0
EVT_03631,0,0,0,0,0,0,0,1,0,0,0
EVT_03632,0,0,1,0,0,0,0,0,0,0,0
EVT_03634,0,0,1,0,0,0,0,0,0,0,0
EVT_03635,0,0,1,0,0,0,0,0,0,0,0
EVT_03636,0,0,0,0,0,0,0,0,0,1,0
EVT_03637,0,0,0,0,0,0,0,1,0,0,1
EVT_03638,0,0,0,0,0,0,0,0,0,1,0
EVT_03639,0,0,1,0,0,0,0,0,0,0,0
EVT_03640,0,0,0,0,0,0,0,0,0,1,0
EVT_03641,0,0,0,0,0,0,0,0,0,1,0
EVT_03642,0,0,0,0,0,0,0,0,0,1,0
EVT_03643,0,0,0,0,0,0,0,1,0,0,0
EVT_03644,0,0,0,0,0,0,0,1,0,0,0
EVT_03645,0,0,0,0,0,0,0,0,0,1,0
EVT_03646,0,0,0,0,0,0,0,0,0,1,0
EVT_03647,0,0,0,0,0,0,0,0,0,1,0
EVT_03648,0,0,0,0,0,0,0,1,0,0,0
EVT_03649,0,0,0,1,0,0,0,0,0,0,0
EVT_03650,0,0,0,0,0,0,0,1,0,0,0
EVT_03651,0,0,0,0,0,0,0,1,0,0,0
EVT_03652,0,0,0,0,0,0,0,1,0,0,0
EVT_03653,0,0,0,0,0,0,0,1,0,0,0
EVT_03654,0,0,0,0,0,0,0,1,0,0,0
EVT_03655,0,0,0,0,0,0,0,0,0,1,0
EVT_03656,0,0,0,0,0,0,0,0,0,1,0
EVT_03657,0,0,0,0,0,0,0,0,0,1,0
EVT_03658,1,0,0,0,0,0,0,0,0,0,0
EVT_03659,0,0,0,0,0,0,0,0,0,1,0
EVT_03660,0,0,0,1,0,0,0,0,0,0,0
EVT_03661,0,0,1,0,0,0,0,1,0,0,0
EVT_03662,0,0,0,0,0,0,0,1,0,1,0
EVT_03663,0,0,0,0,0,0,0,1,0,0,0
EVT_03664,0,0,0,0,0,0,0,1,0,0,0
EVT_03665,0,0,0,0,0,0,0,1,0,0,0
EVT_03666,0,0,0,0,0,0,0,1,0,0,0
EVT_03667,0,0,0,0,0,0,0,1,0,0,0
EVT_03668,0,0,0,0,0,0,0,1,0,0,0
EVT_03669,0,0,1,0,0,0,0,0,0,1,0
EVT_03670,0,0,0,0,0,0,0,1,0,0,0
EVT_03671,0,0,0,0,0,0,0,0,0,1,0
EVT_03672,0,0,0,0,0,0,0,1,0,0,0
EVT_03673,0,0,0,0,0,0,0,0,0,1,0
EVT_03674,0,0,0,0,0,0,0,1,0,0,0
EVT_03675,0,0,0,0,0,0,0,1,0,0,0
EVT_03676,0,0,0,0,0,0,0,0,0,1,0
EVT_03677,0,0,0,0,0,0,0,1,0,0,0
EVT_03678,0,0,0,0,0,0,0,0,0,1,0
EVT_03679,0,0,0,0,0,0,0,1,0,0,0
EVT_03680,0,0,0,0,0,0,0,1,0,0,0
EVT_03681,0,0,0,0,0,0,0,1,0,0,0
EVT_03682,0,0,0,0,0,0,0,1,0,0,0
EVT_03683,0,0,0,0,0,0,0,1,0,0,0
EVT_03684,0,0,0,0,0,0,0,1,0,0,0
EVT_03685,0,0,0,0,0,0,0,0,0,1,0
EVT_03686,0,0,0,0,0,0,0,0,0,1,0
EVT_03687,0,0,1,0,0,0,0,0,0,1,0
EVT_03688,0,0,0,1,0,0,0,0,0,0,0
EVT_03689,0,0,0,0,0,0,0,1,0,0,0
EVT_03690,0,0,0,0,0,0,0,0,0,1,0
EVT_03691,0,0,0,0,0,0,0,1,0,0,0
EVT_03692,0,0,0,0,0,0,0,0,0,1,0
EVT_03693,0,0,0,0,0,0,0,1,0,0,0
EVT_03694,0,0,0,0,0,0,0,1,0,0,0
EVT_03695,0,0,0,0,0,0,0,0,0,1,0
EVT_03696,0,0,0,0,0,0,0,1,0,0,0
EVT_03697,0,0,0,0,0,0,0,1,0,0,0
EVT_03698,0,0,0,0,0,0,0,1,0,0,0
EVT_03699,0,0,0,1,0,0,0,0,0,0,0
EVT_03700,0,0,0,0,0,0,0,0,0,1,0
EVT_03701,0,0,0,0,0,0,0,1,0,0,0
EVT_03702,0,0,0,0,0,0,0,1,0,0,0
EVT_03703,0,0,0,0,0,0,0,1,0,0,0
