passage_id,article_id,event_id,clean_outlet,publish_time,passage_text
cb1ecc0fc88ddbef_p004,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"“Yes, I am talking about 2027. Though he (Akhilesh) will not win, there is no need to be scared,” he added."
cb1ecc0fc88ddbef_p005,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,‘Overall representation of south states will go up 24%’
cb1ecc0fc88ddbef_p006,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"“A narrative is being created and confusion is being spread that these three Bills, the Constitutional Amendment Bill and the two related laws on delimitation and changes in election procedures, will reduce the representation of southern states in the Lok Sabha and cause them significant loss… The Bill before the House is now the property of the House. Based on its practical interpretation, I would like to clarify a few points,” said Shah."
cb1ecc0fc88ddbef_p007,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"Shah said, in Karnataka, out of the current strength of 543 seats in the Lok Sabha, there are 28 seats, which is about 5.15 per cent of the total representation. After the passage of this bill and the Constitutional Amendment, Karnataka’s seats will increase from 28 to 42."
cb1ecc0fc88ddbef_p008,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"“In a House of 816 members, its share will be around 5.14 per cent. So, there will be no real loss to Karnataka.”"
cb1ecc0fc88ddbef_p009,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"On Andhra Pradesh, Shah said it currently has 25 seats, with a representation of 4.60 per cent in the Lok Sabha. “With an increase of around 50 per cent, its seats will rise to 38, and its share will increase from 4.60 per cent to about 4.65 per cent.”"
cb1ecc0fc88ddbef_p010,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"“In Telangana, there are 17 seats, with a 3.13 per cent share in the current House of 543 members. After an increase of around 50 per cent, the number of seats will go up to 26, and its share will rise to about 3.18 per cent. As for Tamil Nadu, where many people have been expressing concerns, and so many of them have come sporting black clothes, I want to assure the people of the state that your representation will not decrease, it will increase.”"
cb1ecc0fc88ddbef_p011,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"In Tamil Nadu there are 39 seats and it will go up to 59 seats and its percentage increase will be from 7.18 per cent to 7.23 per cent. In Kerala the current seats stand at 20 and will go up to 30, he said."
cb1ecc0fc88ddbef_p012,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"Shah added that despite the “narrative” attempted to be built by the Opposition, the overall representation of southern states will go up from 23.76 per cent to 24 per cent."
cb1ecc0fc88ddbef_p013,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"Responding to questions raised by a number of opposition leaders that the numbers (being provided by Shah now) are not mentioned in the Bill, Shah said: “As a minister who is piloting this Bill, as the Home Minister of the country I am providing all these details”."
cb1ecc0fc88ddbef_p014,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"The home minister said, questions have also been raised about the figure of 850 seats. “The figure of 850 is derived in the following way: Hypothetically, if there are 100 seats and 33 per cent reservation is to be given to women, then increasing the total seats by 50 per cent makes it 150.”"
cb1ecc0fc88ddbef_p015,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"Amit Shah also clarified that since there have been no changes to the Delimitation Commission Act, the question of any form of manipulation does not arise, as alleged by Lok Sabha MP Priyanka Gandhi."
cb1ecc0fc88ddbef_p016,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,"“I would like to say to Hon’ble Member Priyanka-ji that we have not made any changes to the Delimitation Commission Act. Not even a comma or full stop has been altered; we have retained the existing Delimitation Commission Act in its entirety. If you are saying that manipulation happened earlier, and you are now saying that it could happen again, then I can only say this: If the Act was misused in the past, we will not do so.”"
cb1ecc0fc88ddbef_p017,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,Amit Shah also said that a caste census will be conducted alongside the upcoming population enumeration.
cb1ecc0fc88ddbef_p018,cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,Reacting to claims by the Opposition that women’s reservation would harm democracy in the future Shah said: “No one has the power to end democracy in the country. Those who tried during the Emergency were rejected by the people; democracy remained unharmed.”
ced6eb3dc1554a5c_p001,ced6eb3dc1554a5c,EVT_00073,the_hindu,2026-04-17 00:30:00,"The Left parties argued in the Lok Sabha that without specifying the provision under which 50% increase in the number of seats after delimitation had been promised, the Union government was committing an injustice towards States that had performed well in population control."
ced6eb3dc1554a5c_p002,ced6eb3dc1554a5c,EVT_00073,the_hindu,2026-04-17 00:30:00,"Communist Party of India-Marxist (CPI-M) MP S. Venkatesan, and Revolutionary Socialist Party (RSP) MP N.K. Premachandran said, if passed in the present form, the Bill would take away the Constitutional rights of southern States."
ced6eb3dc1554a5c_p003,ced6eb3dc1554a5c,EVT_00073,the_hindu,2026-04-17 00:30:00,"Published - April 17, 2026 12:30 am IST"
669554057b4a4f44_p001,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"Observing that a uniform civil code is a ""constitutional ambition"", the Supreme Court agreed on Thursday to hear a PIL challenging the constitutional validity of certain provisions of the Muslim Personal Law (Shariat) Application Act, 1937, on the ground that those are allegedly discriminatory against women, especially when it comes to property rights."
669554057b4a4f44_p002,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,A bench of Chief Justice Surya Kant and Justices Joymalya Bagchi and Vipul M Panchol sought the Union Ministry of Minority Affairs' response on the public interest litigation (PIL) matter filed by Poulomi Pavini Shukla and the Nyaya Naari Foundation.
669554057b4a4f44_p003,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,The court asked lawyer Prashant Bhushan to ensure that some aggrieved Muslim women are part of the proceedings.
669554057b4a4f44_p004,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"The bench, which was initially reluctant to intervene on the ground that removing or deleting any word or provision in the Shariat application law would amount to judicial legislation, later agreed to examine the issue after Bhushan said a section violates the fundamental right to equality of women guaranteed under the Constitution."
669554057b4a4f44_p005,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"""Moreover, the property rights of women cannot form an essential religious practice of a religion and hence, cannot be protected under Article 25 of the Constitution,"" he said."
669554057b4a4f44_p006,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"Article 25 guarantees all persons the fundamental right to freedom of conscience and the right to freely profess, practise and propagate religion. However, the right is not absolute and is subject to public order, morality, health and other fundamental rights."
669554057b4a4f44_p007,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"When Bhushan said the civil laws of a country should be uniform for all, the CJI said, ""The uniform civil code is a constitutional ambition."" The plea has said the current Shariat inheritance rules are ""manifestly discriminatory"" against women, often granting them only half or less of the share allocated to their male counterparts."
669554057b4a4f44_p008,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,Bhushan said the 1937 Act violates Article 14 (right to equality) of the Constitution.
669554057b4a4f44_p009,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"He said matters of succession are civil in nature and do not constitute an ""essential religious practice"" protected under Article 25."
669554057b4a4f44_p010,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"""Saying women will get half or even less than half compared to male counterparts is discriminatory,"" Bhushan said."
669554057b4a4f44_p011,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"He referred to similar pending cases in the top court when the bench was expressing its disinclination to entertain the PIL and suggested that if the discriminatory provisions of the 1937 law are struck down, the court could direct that the Indian Succession Act, which is gender-agnostic, be applied to Muslims to avoid a legal vacuum."
669554057b4a4f44_p012,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,The bench expressed caution regarding the potential for judicial overreach and said the court may be criticised for intervening.
669554057b4a4f44_p013,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"The CJI said replacing personal laws with the Indian Succession Act might be venturing into the territory of ""legislating"", a power reserved for Parliament. ""We can neither legislate nor create amendments,"" he said."
669554057b4a4f44_p014,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"Justice Bagchi added that the ""threshold of reading down"" a law is much higher when the court is asked to delete existing statutes rather than filling an empty legal space."
669554057b4a4f44_p015,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"""Here, Shariat law exists,"" he said."
669554057b4a4f44_p016,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"During the proceedings, the CJI emphasised the importance of hearing directly from those impacted by these laws."
669554057b4a4f44_p017,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"Acknowledging the public-interest element, he said, ""Some aggrieved person has to come."" Bhushan offered to bring ""any number of women who are aggrieved"" to join the petition."
669554057b4a4f44_p018,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"He also cited support from groups like Indian Muslims for Secular Democracy, who have called for reforms in personal laws."
669554057b4a4f44_p019,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"Earlier, the bench had asked Bhushan to amend the petition and observed that the time has come for a uniform civil code."
669554057b4a4f44_p020,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"The bench had termed the plea, seeking striking down of provisions of the Shariat law of 1937 for being discriminatory to Muslim women, a ""very good case"", which advisably only the legislature should look into."
669554057b4a4f44_p021,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"The bench had wondered whether the court can at all adjudicate the constitutionality of a personal-law practice and referred to the landmark Bombay High Court case of Narasu Appa Mali (1951) that had held that personal laws (religious laws on marriage, inheritance etc.) are not ""laws in force"" under Article 13 of the Constitution and thus, cannot be challenged for violating fundamental rights."
669554057b4a4f44_p022,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"Bhushan had pointed out that in 2017, the apex court had struck down ""triple talaq"" as an unconstitutional practice."
669554057b4a4f44_p023,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"""We cannot have a situation in the country now after the Shayara Bano judgment that Muslim women will not have the same rights as Muslim men in matters of divorce,"" he had said, adding that the issue is complicated and requires wide-scale deliberations."
669554057b4a4f44_p024,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"The bench had allowed Bhushan to amend the petition filed by Shukla and others and posted the matter for further hearing after four weeks, saying it is an ""important issue""."
669554057b4a4f44_p025,669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,"(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)"
8ae438ad0be3762a_p001,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,Shariat law faces Supreme Court scrutiny over women's property rights
8ae438ad0be3762a_p002,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,The petitioner argued that the provisions are not an essential religious practice and restrict individuals' right to dispose of self-acquired property.
8ae438ad0be3762a_p003,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"The Supreme Court on Thursday agreed to examine a PIL challenging parts of the Muslim Personal Law (Shariat) Application Act, 1937, even as it flagged the limits of judicial intervention and called a uniform civil code a “constitutional ambition.”"
8ae438ad0be3762a_p004,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"A bench led by Chief Justice Surya Kant, along with Justices Joymalya Bagchi and Vipul M Panchol, issued notice to the Union Ministry of Minority Affairs and sought its response on the plea filed by a non-Muslim party -- Poulomi Pavini Shukla and the Nyaya Naari Foundation."
8ae438ad0be3762a_p005,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"At the outset, the bench appeared hesitant, noting that striking down or altering provisions of the 1937 law could amount to judicial legislation. “We can neither legislate nor create amendments,” the CJI said, cautioning that replacing personal laws with the Indian Succession Act may cross into Parliament’s domain."
8ae438ad0be3762a_p006,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"The court, however, agreed to hear the matter after senior advocate Prashant Bhushan argued that certain provisions violate women’s fundamental right to equality under Article 14."
8ae438ad0be3762a_p007,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"Calling the uniform civil code a “constitutional ambition,” the CJI added, “it has nothing to do with religion.”"
8ae438ad0be3762a_p008,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"The bench also questioned the maintainability of the petition in its current form. “Can someone who is not a Muslim file such a petition?” the CJI asked, suggesting that affected Muslim women should be part of the proceedings."
8ae438ad0be3762a_p009,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"He directed Bhushan to bring “actual sufferers” on record. “You will have to add the affected women as party/intervenors so that it doesn’t appear to be an issue of other persons challenging a faith,” he said, noting that Article 25 concerns may arise later."
8ae438ad0be3762a_p010,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"Bhushan told the court that several Muslim organisations have issued statements backing the plea, stressing that inheritance rights of Muslim women must be protected."
8ae438ad0be3762a_p011,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"Arguing the case, he said the 1937 law discriminates against women in matters of inheritance. “In the absence of uniform civil law, 100 million Muslim women [are] being discriminated against women receive half or even less of what male counterparts receive,” Bhushan said, calling it a violation of Article 14."
8ae438ad0be3762a_p012,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"“It’s discriminatory to say women will get half or less than what male counterpart will get This can’t be essential religious practice protected under Article 25,” he added, describing the issue as “purely civil.”"
8ae438ad0be3762a_p013,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"The petitioner argued that the provisions are not an essential religious practice and restrict individuals’ right to dispose of self-acquired property. “Every Muslim who has self-acquired property is being denied the right to will their property according to their decision,” the plea said, adding that they are bound by the Shariat Act."
8ae438ad0be3762a_p014,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"Justice Bagchi observed that “reformation should come from within the sect itself,” while also remarking that “the answer is in the Constitution.”"
8ae438ad0be3762a_p015,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"Bhushan countered that even Hindu law is not entirely uniform and includes customs and local practices. “For drafting the UCC, one must incorporate the most liberal aspects from all religions which protect the rights of the most people,” he said, adding that any such code should not reinforce fears that it would be based solely on the Hindu Code."
8ae438ad0be3762a_p016,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"The bench acknowledged concerns about overreach. Justice Bagchi asked whether it falls within the judiciary’s scope “to make social reforms,” even as Bhushan maintained that the Supreme Court has the power to strike down discriminatory laws."
8ae438ad0be3762a_p017,8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,"Issuing notice, the top court said it would proceed cautiously, mindful of both constitutional principles and the limits of its role."
788e5ebf161efe3f_p001,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Union Law Minister Arjun Ram Meghwal said on Thursday that 33% women’s reservation will be implemented through Lok Sabha expansion and delimitation, ensuring no loss for any state or existing representation"
788e5ebf161efe3f_p002,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Members in the Lok Sabha during the second part of the Budget session of Parliament, in New Delhi, March 23, 2026. PTI File"
788e5ebf161efe3f_p003,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Union Law Minister Arjun Ram Meghwal on Thursday said that the strength of the Lok Sabha will be increased to 815, with 272 seats reserved for women, adding that neither men nor any state will lose representation due to the implementation of the quota."
788e5ebf161efe3f_p004,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,In his introductory remarks in the Lok Sabha during the debate on three key bills —including amendments to the women’s reservation law and the setting up of a delimitation commission — Meghwal said the allocation of 272 seats is the “simple formula” for implementing 33 per cent reservation for women.
788e5ebf161efe3f_p005,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,STORY CONTINUES BELOW THIS AD
788e5ebf161efe3f_p006,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"“According to the women’s reservation bill, the strength of the Lok Sabha will be increased to 815, of which women’s quota will be of 272 seats,” PTI quoted the minister as saying."
788e5ebf161efe3f_p007,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"He clarified that under the proposed legislation, the current strength of the Lok Sabha will see an increase of 50 per cent."
788e5ebf161efe3f_p008,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"“Neither men nor any state will suffer any loss after the implementation of the women’s quota,” he said."
788e5ebf161efe3f_p009,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Meghwal also stated that within the women’s quota, seats will be further reserved for women belonging to Scheduled Castes and Scheduled Tribes in both Parliament and state assemblies."
788e5ebf161efe3f_p010,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"He said the implementation of the Nari Shakti Vandan Adhiniyam, 2023, in its current form would not allow reservation of constituencies for women in time for the 2029 elections, as it depends on census data to be made available after 2026. Hence, a constitutional amendment was necessary."
788e5ebf161efe3f_p011,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"“The main objective of the bill is to give women their due rights,” he said."
788e5ebf161efe3f_p012,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Highlighting India’s democratic history, Meghwal said women in India received voting rights alongside men from the first general election, unlike several Western countries."
788e5ebf161efe3f_p013,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"“In the United States were given voting rights 144 years after men and the women in the United Kingdom were given voting rights with certain conditions in 1918 and fully only 10 years later in 1928, he said."
788e5ebf161efe3f_p014,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,STORY CONTINUES BELOW THIS AD
788e5ebf161efe3f_p015,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"“In India, women got the right to vote along with men since the first election,” he said."
788e5ebf161efe3f_p016,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,Meghwal urged all parties to support the legislation and ensure its passage in Parliament.
788e5ebf161efe3f_p017,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"The Lok Sabha on Thursday took up the Constitution (131st Amendment) Bill, 2026, the Union Territories Laws (Amendment) Bill, 2026, and the Delimitation Bill, 2026 for discussion and passage."
788e5ebf161efe3f_p018,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"The Constitution amendment bill was introduced after a 40-minute debate, following which the opposition sought a division of votes on its introduction. The Bill was eventually introduced with 251 members voting in favour and 185 against."
788e5ebf161efe3f_p019,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,Key provisions of the Bill
788e5ebf161efe3f_p020,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Under the Constitution (131st Amendment) Bill, Lok Sabha seats will be increased to operationalise the women’s reservation law before the 2029 general elections, following a delimitation exercise based on the 2011 Census."
788e5ebf161efe3f_p021,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,Seats in state and Union Territory assemblies will also be increased to implement 33 per cent reservation for women.
788e5ebf161efe3f_p022,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,The draft legislation proposes that seats reserved for women in the Lok Sabha and state assemblies will be rotated among different constituencies within states and Union Territories.
788e5ebf161efe3f_p023,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,STORY CONTINUES BELOW THIS AD
788e5ebf161efe3f_p024,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Meanwhile, several opposition parties have decided to jointly vote against the delimitation provisions in the Bill, while clarifying that they support women’s reservation in principle."
788e5ebf161efe3f_p025,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,Southern states to gain: Amit Shah
788e5ebf161efe3f_p026,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Meanwhile, Home Minister Amit Shah on Thursday rejected what he called a “false narrative” being spread around the proposed delimitation exercise and women’s reservation legislation."
788e5ebf161efe3f_p027,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Intervening in the Lok Sabha debate on three key bills — including amendments to the women’s quota law and the establishment of a delimitation commission — Shah said representation from southern states will not be reduced, but will instead increase significantly."
788e5ebf161efe3f_p028,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"He said the number of Lok Sabha seats in five southern states will rise from 129 to 195, marking an increase of nearly 50 per cent, while their share of representation will remain broadly stable."
788e5ebf161efe3f_p029,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"“Lok Sabha seats in Karnataka will increase to 42 from the present 28; in Andhra Pradesh, the number of Lok Sabha sets will increase to 38 from 25; in Telangana, it will be 26 from present 17; in Tamil Nadu, the number of Lok Sabha seats will go up to 59 from the present 39; and in Kerala, it will be 30 seats from the present 20,” he said."
788e5ebf161efe3f_p030,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,STORY CONTINUES BELOW THIS AD
788e5ebf161efe3f_p031,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Shah said that although some documents mention a figure of up to 850 seats, the actual strength of the Lok Sabha will be 816, describing the higher number as only a rounded projection. He added that the increase represents a 50 per cent expansion over the current strength."
788e5ebf161efe3f_p032,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"“Lok Sabha seats in Karnataka will increase to 42 from the present 28; in Andhra Pradesh, the number of Lok Sabha sets will increase to 38 from 25; in Telangana, it will be 26 from present 17; in Tamil Nadu, the number of Lok Sabha seats will go up to 59 from the present 39; and in Kerala, it will be 30 seats from the present 20,” he said."
788e5ebf161efe3f_p033,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Explaining the rationale behind the figure, Shah said the new structure ensures proportional growth across states and maintains balance in representation."
788e5ebf161efe3f_p034,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"“The delimitation bill is exactly like the previous law brought by your government. There is no change, not even a comma or a full stop,” he said, rejecting opposition allegations of procedural changes or “mischief” in the exercise."
788e5ebf161efe3f_p035,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,STORY CONTINUES BELOW THIS AD
788e5ebf161efe3f_p036,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"He also clarified that the implementation of women’s reservation will take effect only in 2029, and all elections until then— including the 2027 Uttar Pradesh Assembly polls — will be held under the existing system."
788e5ebf161efe3f_p037,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"“Akhilesh ji, (SP chief Akhilesh Yadav) you don’t need to worry even though you are not going to win the elections in Uttar Pradesh,” he said."
788e5ebf161efe3f_p038,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"Shah further dismissed claims that the women’s reservation bill was introduced with electoral timing in mind, including the upcoming West Bengal elections."
788e5ebf161efe3f_p039,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"The Lok Sabha on Thursday debated three bills: the Constitution (131st Amendment) Bill, 2026, the Union Territories Laws (Amendment) Bill, 2026, and the Delimitation Bill, 2026. The constitutional amendment was introduced after a division vote, with 251 members supporting it and 185 opposing it."
788e5ebf161efe3f_p040,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,"According to the proposed legislation, Lok Sabha seats will be increased to operationalise 33 per cent women’s reservation following a delimitation exercise based on the 2011 Census. Seats reserved for women will also be rotated across constituencies in states and Union Territories."
788e5ebf161efe3f_p041,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,STORY CONTINUES BELOW THIS AD
788e5ebf161efe3f_p042,788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,Opposition parties have said they support women’s reservation in principle but have expressed disagreement over the delimitation provisions.
94b32dde0f551020_p001,94b32dde0f551020,EVT_00103,the_hindu,2026-04-16 23:13:20,"A nine-judge Constitution Bench of the Supreme Court (SC), led by Chief Justice of India Surya Kant, is currently hearing petitions relating to discrimination against women at religious places, examining the correctness and broader constitutional implications of its 2018 ruling in Indian Young Lawyers’ Association vs. State of Kerala on women’s entry into the Sabarimala Temple in Kerala."
94b32dde0f551020_p002,94b32dde0f551020,EVT_00103,the_hindu,2026-04-16 23:13:20,"On September 28, 2018, a five-judge Constitution Bench of the apex court, by a 4:1 majority, struck down the age-based restriction, declaring Rule 3(b) of the Kerala Hindu Places of Public Worship (Authorisation of Entry) Rules, 1965 – which permitted ‘religious denominations’ to exclude women from public places of worship on grounds of custom — as unconstitutional. The exclusion of women of “menstruating age” violated the guarantees of equality, non-discrimination and dignity, the apex court had held. It further ruled that devotees of Lord Ayyappa do not constitute a separate ‘religious denomination’, and that the said custom does not qualify as an “essential religious practice” (ERP)."
94b32dde0f551020_p003,94b32dde0f551020,EVT_00103,the_hindu,2026-04-16 23:13:20,"Published - April 16, 2026 11:13 pm IST"
ad82f180799ca4e6_p001,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,NEW DELHI: The Supreme Court of India on Thursday upheld the preventive detention order passed by the Central Economic Intelligence Bureau and affirmed the Karnataka High Court order against Kannada actress Ranya Rao for allegedly smuggling gold into the country.
ad82f180799ca4e6_p002,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,"A bench of Justices M M Sundresh and N Kotiswar Singh dismissed the appeals filed by Rao's mother and another accused against the December 19, 2025 order of the Karnataka High Court, which had upheld the preventive detention order."
ad82f180799ca4e6_p003,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,"“Detention order is not in contravention of Article 22(3)(b) of the Constitution. Substantial procedural compliance had been made by the authorities while issuing the detention orders. The detenus had been furnished with the relied-upon documents within the prescribed time and that the contents of electronic evidence, including CCTV footage, had been displayed to them in prison,” the apex court said while dismissing the special leave petitions filed by Rao and others."
ad82f180799ca4e6_p004,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,"The Bench also observed that a detenu has no right to be represented by a legal practitioner before the Advisory Board as a matter of course. Such a right would arise only if the detaining authority itself participates through a legal practitioner, which was not the case here."
ad82f180799ca4e6_p005,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,"“The detention order contained adequate reasons, including prior instances of disposal of foreign-marked gold bars, and that a live and proximate link existed between the alleged activities and the need for preventive detention,” the court said."
ad82f180799ca4e6_p006,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,It added that there was no illegality or violation of constitutional safeguards under Article 22 and upheld the preventive detention order passed by the Central Economic Intelligence Bureau and affirmed by the Karnataka High Court.
ad82f180799ca4e6_p007,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,The petitioners had argued before both the High Court and the Supreme Court that the detenus and their relatives challenged the detention orders on multiple grounds.
ad82f180799ca4e6_p008,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,"“The relied-upon documents were not properly supplied, that there was no imminent possibility of future smuggling activities, and that the detention orders lacked proper subjective satisfaction by the detaining authority,” they argued."
ad82f180799ca4e6_p009,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,The petitioners further submitted that the refusal to permit legal representation before the Advisory Board vitiated the detention proceedings.
ad82f180799ca4e6_p010,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,"“The authorities had failed to establish a proximate link between the alleged past activities and the necessity for preventive detention order,” they contended."
ad82f180799ca4e6_p011,ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,Rao has been in jail for more than a year after her arrest in March 2025 in the case. She was detained by the Directorate of Revenue Intelligence at the Kempegowda International Airport in Bengaluru.
